dD (permil),year (AD)
-234,1695.884
-236.1,1695.796
-237.3,1695.708
-239.8,1695.619
-239.7,1695.531
-241.8,1695.442
-242.9,1695.354
-243.8,1695.266
-243.3,1695.177
-246.5,1695.089
-249,1695
-251.3,1694.912
-253.7,1694.823
-255.4,1694.735
-257,1694.646
-258.5,1694.558
-259.2,1694.469
-259.6,1694.381
-257.5,1694.292
-255.9,1694.204
-252.4,1694.116
-248.1,1694.027
-244.8,1693.939
-239,1693.85
-234.3,1693.762
-231.5,1693.673
-227.9,1693.584
-222.9,1693.496
-218.7,1693.408
-217.1,1693.319
-216.3,1693.231
-217.5,1693.142
-219.6,1693.054
-233.6,1692.966
-243,1692.877
-247.4,1692.788
-252.6,1692.7
-257.3,1692.611
-259.2,1692.523
-236.3,1692.434
-225.9,1692.346
-222.1,1692.258
-218.9,1692.169
-214.9,1692.081
-212.4,1691.992
-210,1691.904
-207.4,1691.821
-206.9,1691.739
-206.6,1691.656
-207,1691.573
-207.5,1691.491
-209.2,1691.408
-209.8,1691.325
-213.2,1691.243
-215.2,1691.16
-217.9,1691.078
-219.5,1690.995
-221.6,1690.913
-221.9,1690.83
-221.5,1690.747
-221.8,1690.665
-219.7,1690.582
-218.7,1690.5
-217.3,1690.417
-215.9,1690.335
-214.5,1690.252
-215.2,1690.17
-217.6,1690.087
-220,1690.004
-223.4,1689.922
-224.6,1689.839
-226,1689.756
-226.8,1689.673
-225.8,1689.591
-225,1689.508
-223.1,1689.426
-221.4,1689.343
-219.3,1689.261
-217.7,1689.178
-214.5,1689.096
-214.3,1689.013
-212.8,1688.931
-211.2,1688.848
-210.8,1688.766
-209.3,1688.683
-208.8,1688.601
-207.8,1688.518
-209.8,1688.435
-210.3,1688.352
-211.5,1688.27
-212.2,1688.187
-214.3,1688.104
-215,1688.022
-214.8,1687.939
-214,1687.857
-213,1687.774
-211,1687.692
-208.1,1687.609
-207.3,1687.527
-207.2,1687.444
-207.3,1687.361
-206.7,1687.279
-208,1687.196
-208.8,1687.114
-211.2,1687.031
-212.6,1686.949
-213.3,1686.866
-214.9,1686.783
-215.8,1686.701
-215.9,1686.618
-216.6,1686.535
-218.8,1686.453
-218.6,1686.37
-219,1686.263
-218.9,1686.155
-218.1,1686.048
-216.7,1685.941
-214.7,1685.833
-210.7,1685.726
-206.8,1685.619
-203.1,1685.512
-198.4,1685.404
-191.9,1685.297
-187.1,1685.19
-186.2,1685.082
-188.4,1684.975
-192.1,1684.868
-200.4,1684.76
-208.9,1684.653
-214.1,1684.546
-219.4,1684.438
-220.8,1684.331
-220.5,1684.223
-220.1,1684.116
-217.4,1684.008
-211.8,1683.901
-210.3,1683.794
-212.2,1683.686
-214.4,1683.579
-215.6,1683.472
-218.5,1683.364
-221.6,1683.257
-226,1683.15
-230.5,1683.042
-236,1682.935
-240.6,1682.828
-244.9,1682.721
-243.4,1682.613
-234.5,1682.506
-231.4,1682.399
-229.8,1682.291
-225.9,1682.184
-223.7,1682.077
-223.1,1681.969
-222.5,1681.862
-222.5,1681.755
-223.4,1681.647
-224.8,1681.54
-226.1,1681.432
-227.8,1681.325
-230.7,1681.217
-232.7,1681.11
-238,1681.003
-242.5,1680.895
-243.6,1680.788
-242.6,1680.697
-247.9,1680.606
-248.1,1680.516
-246.6,1680.425
-245,1680.334
-241,1680.243
-238.5,1680.152
-236.3,1680.062
-235,1679.971
-233.9,1679.88
-234.4,1679.789
-234.3,1679.698
-235.3,1679.608
-238.1,1679.517
-238.8,1679.426
-239.4,1679.335
-242.2,1679.244
-242.3,1679.153
-242.1,1679.063
-239.9,1678.972
-240.4,1678.881
-239.6,1678.79
-239.2,1678.699
-239.8,1678.609
-238.6,1678.518
-238.5,1678.427
-237.1,1678.336
-232.7,1678.245
-230.2,1678.155
-226.7,1678.064
-222.8,1677.973
-220.6,1677.882
-218,1677.791
-215.7,1677.7
-215.5,1677.609
-214.9,1677.518
-215.6,1677.427
-218.4,1677.336
-222.4,1677.246
-224.5,1677.155
-227.8,1677.064
-230.9,1676.973
-232.8,1676.882
-233.5,1676.792
-233.8,1676.701
-233.9,1676.61
-235.4,1676.519
-236.4,1676.428
-237.9,1676.337
-241.2,1676.247
-242.5,1676.156
-243.9,1676.065
-243.6,1675.974
-241.9,1675.883
-234.6,1675.793
-229.4,1675.702
-226.9,1675.611
-223.1,1675.52
-219.7,1675.429
-215.7,1675.339
-211.1,1675.248
-206.4,1675.157
-205.3,1675.07
-205.7,1674.982
-206.4,1674.895
-208.8,1674.807
-211.4,1674.72
-215,1674.633
-220.1,1674.545
-222.3,1674.458
-227.9,1674.371
-231.9,1674.283
-234.4,1674.196
-236.5,1674.108
-235.7,1674.021
-225.7,1673.933
-223.2,1673.846
-223,1673.758
-227.1,1673.671
-228.4,1673.583
-229.6,1673.496
-233.3,1673.408
-235.4,1673.321
-236,1673.234
-237.1,1673.146
-232.8,1673.059
-229.1,1672.971
-227,1672.884
-224.1,1672.797
-220.8,1672.709
-213.9,1672.622
-209.1,1672.534
-207.3,1672.447
-203.8,1672.36
-191.2,1672.272
-179.4,1672.185
-176.7,1672.098
-177.6,1672.01
-179.2,1671.923
-184.6,1671.835
-191.3,1671.748
-197.8,1671.661
-205.6,1671.573
-210.6,1671.486
-214.2,1671.398
-218.8,1671.311
-219.8,1671.224
-220.2,1671.136
-219.7,1671.049
-216.4,1670.962
-212.4,1670.874
-206.8,1670.787
-200.9,1670.699
-191.9,1670.612
-181.9,1670.525
-171.3,1670.437
-164.7,1670.35
-161.1,1670.262
-158.3,1670.175
-156.8,1670.088
-156.1,1670
-163.5,1669.913
-169.1,1669.826
-173.1,1669.738
-176.7,1669.651
-178.8,1669.563
-181,1669.476
-181.3,1669.401
-181.2,1669.327
-179.3,1669.252
-178.1,1669.178
-176.5,1669.103
-176.8,1669.029
-178.2,1668.954
-186.4,1668.88
-187.4,1668.805
-188.9,1668.731
-191.2,1668.656
-196.3,1668.582
-196.8,1668.508
-201,1668.433
-203.8,1668.359
-207,1668.284
-209.7,1668.21
-214.5,1668.135
-218.2,1668.061
-221.3,1667.987
-226.1,1667.912
-228.7,1667.838
-232.5,1667.763
-237.4,1667.689
-238.3,1667.615
-239.4,1667.54
-238.6,1667.466
-239.8,1667.391
-238.5,1667.317
-238.2,1667.243
-237.4,1667.168
-239.5,1667.094
-242,1667.019
-242.9,1666.945
-244.6,1666.87
-245,1666.796
-245.4,1666.722
-245.5,1666.647
-238.8,1666.573
-229.2,1666.498
-224,1666.424
-222.3,1666.35
-222.4,1666.275
-220.3,1666.201
-218,1666.126
-218.6,1666.052
-216.5,1665.977
-214.4,1665.903
-214.7,1665.828
-211.9,1665.754
-209.1,1665.679
-207.8,1665.605
-204.2,1665.53
-199.7,1665.456
-200,1665.381
-198.7,1665.307
-199.5,1665.232
-199.3,1665.158
-198.2,1665.084
-195.2,1665.009
-193.5,1664.935
-189.8,1664.86
-196.5,1664.786
-196.7,1664.711
-196.6,1664.637
-201.1,1664.563
-220.4,1664.488
-221,1664.414
-221.3,1664.339
-220.3,1664.265
-217.7,1664.19
-216,1664.116
-214.3,1664.042
-214.5,1663.967
-214.8,1663.893
-215.5,1663.818
-215.9,1663.666
-217.6,1663.588
-219.8,1663.51
-219.8,1663.432
-220.6,1663.353
-220.9,1663.275
-221.9,1663.197
-223,1663.119
-224.3,1663.041
-224.8,1662.963
-227,1662.884
-228.5,1662.806
-236.2,1662.728
-242.5,1662.65
-245.3,1662.571
-246.9,1662.493
-252.2,1662.415
-255.9,1662.337
-257.9,1662.259
-262.2,1662.181
-262.2,1662.103
-217.5,1662.025
-178.3,1661.947
-177.8,1661.868
-181.4,1661.79
-186.5,1661.712
-189.5,1661.634
-191.1,1661.556
-194,1661.478
-199.3,1661.4
-203.5,1661.322
-208.2,1661.244
-209,1661.165
-214.8,1661.087
-218.1,1661.009
-221.7,1660.931
-221.3,1660.853
-222.9,1660.775
-223.4,1660.696
-220,1660.618
-217.2,1660.54
-217.8,1660.462
-218.2,1660.384
-218.3,1660.305
-216.1,1660.227
-215,1660.149
-213,1660.071
-212.3,1659.993
-212.5,1659.915
-211.9,1659.837
-212,1659.758
-212.3,1659.68
-211.3,1659.602
-212.9,1659.524
-213,1659.446
-214.6,1659.368
-214.9,1659.29
-215.9,1659.212
-217.1,1659.134
-217.8,1659.056
-215.9,1658.977
-213,1658.899
-210.7,1658.821
-206.4,1658.743
-204.8,1658.665
-203.1,1658.587
-202.1,1658.509
-202.3,1658.431
-203.2,1658.353
-204.3,1658.274
-205,1658.196
-206.05,1658.118
-206.54,1658.04
-206.68,1657.81
-206.75,1657.734
-206.64,1657.659
-205.05,1657.583
-193.17,1657.507
-186.13,1657.431
-182.52,1657.355
-180.39,1657.28
-178.47,1657.204
-176.55,1657.128
-177.59,1657.052
-179.43,1656.977
-181.25,1656.901
-184.77,1656.825
-188.39,1656.75
-192.07,1656.674
-197.77,1656.598
-202.3,1656.522
-204.14,1656.446
-205.12,1656.37
-206.2,1656.294
-206.54,1656.219
-206.89,1656.143
-206.54,1656.067
-207.61,1655.991
-207.52,1655.916
-209.19,1655.84
-211.09,1655.764
-213.04,1655.689
-215.37,1655.613
-218,1655.537
-222.09,1655.461
-225.44,1655.386
-232.61,1655.31
-238.91,1655.234
-240.39,1655.159
-243.6,1655.083
-246,1655.007
-247.12,1654.931
-247.06,1654.855
-242.94,1654.78
-228.74,1654.704
-223.64,1654.628
-217.9,1654.552
-215.52,1654.476
-214.35,1654.4
-215.45,1654.325
-216.82,1654.249
-217.95,1654.173
-219.05,1654.098
-221.34,1654.022
-223.13,1653.946
-224.82,1653.87
-226.21,1653.795
-227.64,1653.719
-228.56,1653.643
-231.27,1653.568
-232.93,1653.492
-234.63,1653.416
-236.46,1653.34
-236.52,1653.265
-236.14,1653.189
-234.89,1653.113
-230.51,1653.037
-227.22,1652.961
-223.48,1652.885
-220.53,1652.81
-218.59,1652.734
-217.62,1652.658
-218.03,1652.582
-219.36,1652.507
-221.08,1652.431
-222.27,1652.355
-224.36,1652.279
-225.5,1652.204
-226.54,1652.128
-227.92,1652.028
-217.89,1651.928
-211.67,1651.828
-207.27,1651.729
-201.09,1651.629
-194.34,1651.529
-190.53,1651.429
-187.12,1651.33
-186.62,1651.23
-187.7,1651.13
-190.83,1651.031
-194.46,1650.931
-197.98,1650.831
-201.33,1650.731
-203.27,1650.632
-205.11,1650.532
-205.7,1650.432
-206.12,1650.332
-204.57,1650.232
-202.19,1650.132
-199.66,1650.033
-197.13,1649.933
-190.6,1649.833
-186.63,1649.733
-184.66,1649.633
-184.19,1649.534
-184.63,1649.434
-187.75,1649.334
-191.07,1649.235
-193.65,1649.135
-198.14,1649.035
-202.75,1648.935
-206.02,1648.836
-208,1648.736
-209.57,1648.636
-211.8,1648.536
-212.52,1648.437
-212.92,1648.337
-213.46,1648.237
-214.06,1648.138
-214.37,1648.038
-214.14,1647.938
-213.73,1647.838
-213.27,1647.738
-212.84,1647.639
-213.06,1647.539
-213.26,1647.439
-215.18,1647.339
-218.88,1647.24
-218.89,1647.14
-219.86,1647.04
-221.96,1646.941
-223.9,1646.841
-225.03,1646.741
-226.03,1646.641
-227.22,1646.542
-228.92,1646.442
-230.06,1646.342
-230.95,1646.242
-229.56,1646.17
-230.05,1646.097
-230.47,1646.025
-221.45,1645.952
-213.01,1645.88
-212.76,1645.807
-212.77,1645.735
-213.34,1645.662
-213.99,1645.59
-215.08,1645.518
-215.16,1645.445
-218.1,1645.373
-219.78,1645.3
-221.11,1645.228
-222.25,1645.155
-222.82,1645.083
-223.3,1645.011
-222.83,1644.938
-222.08,1644.866
-220.61,1644.794
-219.52,1644.721
-219.09,1644.649
-218.73,1644.577
-218.31,1644.504
-218.01,1644.432
-217.85,1644.36
-217.81,1644.287
-217.51,1644.215
-217.72,1644.142
-217.98,1644.07
-216.83,1643.997
-217.08,1643.925
-217.86,1643.853
-217.07,1643.78
-214.95,1643.708
-214.82,1643.635
-215.14,1643.563
-215.57,1643.49
-215.96,1643.418
-216.15,1643.345
-216.37,1643.273
-216.78,1643.201
-216.89,1643.128
-216.92,1643.056
-216.77,1642.983
-216.58,1642.911
-216.39,1642.838
-216.25,1642.766
-216.39,1642.693
-216.72,1642.621
-217.63,1642.549
-218.41,1642.476
-219.67,1642.404
-221.48,1642.331
-223.28,1642.259
-226.48,1642.186
-229.46,1642.114
-231.5,1642.042
-232.52,1641.969
-232.65,1641.897
-230.45,1641.824
-229.83,1641.752
-227.95,1641.679
-225.14,1641.607
-220.84,1641.534
-217.43,1641.462
-214.58,1641.39
-211.97,1641.317
-208.32,1641.245
-205.83,1641.173
-204.99,1641.101
-205.01,1641.028
-206.23,1640.956
-207.28,1640.884
-208.66,1640.811
-209.63,1640.739
-210.92,1640.666
-212.38,1640.594
-213.53,1640.521
-213.7,1640.449
-213.36,1640.376
-213.37,1640.304
-209.6,1640.128
-206.62,1640.04
-203.03,1639.952
-199.24,1639.864
-196.42,1639.775
-193.26,1639.687
-191.53,1639.599
-190.58,1639.511
-190.67,1639.423
-192.07,1639.335
-194.14,1639.247
-197.06,1639.159
-199.58,1639.071
-202.44,1638.982
-205.16,1638.894
-207.85,1638.806
-210.1,1638.718
-213.22,1638.63
-215.27,1638.541
-215.5,1638.453
-214.62,1638.365
-213.51,1638.277
-211.89,1638.189
-210.3,1638.101
-208.57,1638.013
-204.09,1637.925
-200.72,1637.837
-197.98,1637.748
-196.12,1637.66
-193.76,1637.572
-191.97,1637.484
-187.3,1637.396
-183.33,1637.308
-183.34,1637.22
-184.46,1637.132
-185.76,1637.044
-187.22,1636.956
-188.67,1636.868
-191.42,1636.779
-194.7,1636.691
-198.06,1636.603
-201.65,1636.515
-205.54,1636.427
-209.36,1636.339
-212.08,1636.251
-219.53,1636.163
-224.82,1636.075
-228.19,1635.987
-230.86,1635.899
-231.82,1635.811
-232.32,1635.722
-232.74,1635.634
-231.19,1635.546
-227.57,1635.458
-224.29,1635.37
-222.75,1635.282
-222.54,1635.194
-222.42,1635.106
-223.53,1635.018
-225.16,1634.93
-226.5,1634.841
-227.84,1634.753
-228.83,1634.665
-228.62,1634.577
-227.43,1634.488
-226.09,1634.4
-224.13,1634.312
-221.62,1634.218
-221.77,1634.123
-222.94,1634.029
-224.39,1633.935
-229.16,1633.84
-235.95,1633.746
-241.65,1633.651
-245.47,1633.557
-249.73,1633.462
-254.45,1633.368
-257.96,1633.273
-252.2,1633.179
-224.19,1633.084
-222.41,1632.99
-222.19,1632.895
-222.32,1632.801
-222.41,1632.707
-222.43,1632.612
-222.72,1632.518
-222.57,1632.423
-222.13,1632.329
-222.04,1632.234
-223.12,1632.14
-223.28,1632.045
-223.64,1631.951
-224.12,1631.856
-226.09,1631.762
-228.75,1631.668
-229.52,1631.573
-228.97,1631.479
-228.1,1631.384
-227.87,1631.29
-228.5,1631.195
-229.33,1631.101
-230.49,1631.006
-230.75,1630.912
-232.86,1630.817
-233.54,1630.723
-233.61,1630.628
-233.97,1630.534
-232.44,1630.44
-234.03,1630.345
-237.78,1630.251
-239,1630.157
-233.04,1630.062
-226.59,1629.968
-225.68,1629.873
-224.74,1629.779
-224.62,1629.684
-224.82,1629.589
-225.13,1629.495
-228.27,1629.401
-230.38,1629.306
-233.48,1629.212
-236.17,1629.117
-237.91,1629.023
-238.45,1628.929
-240.9,1628.834
-241.59,1628.74
-241.25,1628.645
-239.84,1628.551
-234.29,1628.362
-233.89,1628.267
-233.08,1628.182
-233.08,1628.098
-232.98,1628.013
-233.79,1627.929
-234.6,1627.844
-235.71,1627.76
-236.62,1627.675
-237.53,1627.59
-236.62,1627.506
-237.53,1627.421
-237.03,1627.336
-233.58,1627.251
-231.05,1627.167
-228.93,1627.082
-227.41,1626.997
-225.79,1626.912
-223.86,1626.828
-222.45,1626.743
-222.14,1626.658
-221.84,1626.574
-221.74,1626.489
-222.04,1626.404
-222.45,1626.319
-223.36,1626.235
-224.77,1626.15
-225.89,1626.065
-226.09,1625.981
-227,1625.896
-226.8,1625.811
-226.09,1625.726
-226.09,1625.642
-225.69,1625.557
-225.18,1625.472
-223.86,1625.387
-223.15,1625.303
-222.24,1625.218
-221.23,1625.133
-220.02,1625.049
-218.4,1624.964
-217.59,1624.879
-215.86,1624.794
-214.55,1624.71
-213.64,1624.625
-213.43,1624.54
-213.33,1624.456
-213.74,1624.371
-215.16,1624.286
-216.57,1624.201
-216.88,1624.117
-220.62,1624.032
-223.66,1623.947
-227.1,1623.862
-230.14,1623.778
-233.08,1623.693
-236.12,1623.608
-239.36,1623.524
-241.99,1623.439
-243.61,1623.354
-241.79,1623.269
-241.79,1623.185
-240.37,1623.1
-237.53,1623.015
-235.81,1622.931
-230.65,1622.846
-226.9,1622.761
-222.65,1622.676
-220.62,1622.592
-219,1622.507
-219.31,1622.422
-219.71,1622.337
-220.32,1622.253
-223.05,1622.168
-229.43,1622.085
-234.8,1622.002
-238.65,1621.919
-243.71,1621.836
-250.7,1621.752
-249.99,1621.669
-248.06,1621.586
-239.86,1621.503
-234.5,1621.42
-230.45,1621.337
-227.41,1621.253
-224.07,1621.17
-219.61,1621.087
-217.38,1621.004
-216.17,1620.92
-214.75,1620.837
-213.84,1620.754
-212.72,1620.671
-211.51,1620.588
-209.99,1620.505
-208.67,1620.422
-196.73,1620.339
-190.65,1620.255
-189.54,1620.172
-190.35,1620.089
-193.89,1620.006
-197.03,1619.922
-200.78,1619.839
-204.62,1619.756
-206.85,1619.673
-211.71,1619.59
-215.56,1619.507
-219.41,1619.423
-222.85,1619.34
-213.23,1619.257
-197.03,1619.174
-198.35,1619.091
-200.67,1619.008
-204.02,1618.925
-208.37,1618.842
-212.83,1618.759
-216.98,1618.675
-221.13,1618.592
-224.77,1618.509
-227.71,1618.426
-230.14,1618.343
-232.37,1618.26
-236.93,1618.176
-237.74,1618.093
-236.42,1618.01
-233.79,1617.927
-231.15,1617.843
-227.71,1617.76
-223.05,1617.677
-216.37,1617.594
-212.22,1617.511
-209.48,1617.428
-208.17,1617.345
-209.48,1617.262
-212.62,1617.178
-216.47,1617.095
-220.12,1617.012
-223.36,1616.929
-226.19,1616.845
-227.91,1616.762
-229.33,1616.679
-231.66,1616.596
-231.56,1616.513
-232.07,1616.43
-231.36,1616.346
-230.04,1616.263
-227.21,1616.18
-223.76,1616.097
-210.6,1615.923
-213.23,1615.831
-214.85,1615.74
-214.85,1615.649
-216.67,1615.557
-214.14,1615.466
-211.31,1615.375
-210.6,1615.283
-208.88,1615.192
-207.66,1615.101
-206.35,1615.009
-204.42,1614.918
-206.75,1614.827
-208.07,1614.735
-212.32,1614.644
-218.6,1614.553
-223.76,1614.462
-230.45,1614.37
-236.93,1614.279
-241.99,1614.188
-245.43,1614.096
-246.24,1614.005
-244.22,1613.914
-242.8,1613.822
-241.58,1613.731
-239.86,1613.64
-238.24,1613.548
-236.01,1613.457
-230.04,1613.366
-209.18,1613.274
-204.52,1613.183
-203.61,1613.092
-202.9,1613
-204.02,1612.909
-207.16,1612.818
-210.4,1612.726
-213.13,1612.635
-215.26,1612.544
-216.78,1612.452
-216.98,1612.361
-216.37,1612.27
-213.74,1612.178
-210.7,1612.087
-206.75,1611.996
-203.71,1611.904
-201.59,1611.813
-200.07,1611.722
-198.35,1611.63
-195.92,1611.539
-193.38,1611.448
-189.64,1611.357
-185.38,1611.265
-180.42,1611.174
-173.03,1611.083
-163.41,1610.991
-155.51,1610.9
-149.74,1610.809
-146.7,1610.717
-145.99,1610.626
-148.22,1610.535
-153.79,1610.443
-161.69,1610.352
-169.99,1610.261
-179.41,1610.169
-193.99,1610.078
-211.41,1609.987
-220.02,1609.895
-232.67,1609.804
-236.22,1609.699
-236.22,1609.595
-234.8,1609.491
-234.9,1609.386
-234.39,1609.282
-231.66,1609.177
-230.95,1609.072
-231.56,1608.968
-231.46,1608.864
-230.14,1608.759
-228.22,1608.655
-223.05,1608.55
-216.78,1608.446
-210.6,1608.341
-203,1608.237
-191.46,1608.133
-188.83,1608.028
-191.87,1607.924
-197.94,1607.819
-204.42,1607.715
-211.61,1607.611
-217.89,1607.506
-223.56,1607.402
-228.72,1607.297
-232.88,1607.192
-235.2,1607.088
-237.53,1606.984
-238.65,1606.879
-240.07,1606.775
-239.56,1606.67
-239.05,1606.566
-238.14,1606.461
-236.93,1606.357
-235.2,1606.253
-233.28,1606.148
-230.45,1606.044
-229.33,1605.939
-228.02,1605.835
-226.19,1605.731
-224.88,1605.626
-223.46,1605.522
-222.04,1605.417
-219.61,1605.312
-218.4,1605.208
-216.78,1605.104
-214.45,1604.999
-210.6,1604.895
-208.67,1604.79
-206.35,1604.686
-205.23,1604.581
-205.23,1604.477
-205.13,1604.373
-204.83,1604.268
-204.22,1604.164
-202.7,1604.059
-200.88,1603.955
-199.26,1603.851
-197.74,1603.746
-196.73,1603.642
-190.55,1603.537
-184.78,1603.44
-179.51,1603.343
-175.16,1603.245
-170.6,1603.148
-168.68,1603.051
-167.76,1602.954
-168.47,1602.856
-172.73,1602.759
-177.38,1602.662
-182.35,1602.564
-186.5,1602.467
-189.33,1602.369
-189.74,1602.272
-191.87,1602.175
-192.37,1602.078
-192.07,1601.98
-192.78,1601.883
-192.78,1601.786
-192.07,1601.689
-192.17,1601.591
-191.66,1601.494
-192.88,1601.397
-192.37,1601.3
-193.59,1601.202
-195.81,1601.105
-197.43,1601.008
-199.26,1600.911
-201.28,1600.813
-201.59,1600.716
-201.69,1600.618
-200.88,1600.521
-199.76,1600.424
-198.65,1600.326
-198.24,1600.229
-198.14,1600.132
-198.04,1600.035
-200.78,1599.937
-203.41,1599.84
-205.64,1599.743
-211.1,1599.646
-225.08,1599.549
-224.77,1599.451
-220.32,1599.354
-211.71,1599.257
-201.48,1599.16
-194.8,1599.062
-191.56,1598.965
-190.95,1598.868
-192.68,1598.77
-200.88,1598.673
-207.36,1598.575
-212.42,1598.478
-214.65,1598.381
-216.07,1598.284
-214.55,1598.186
-210.6,1598.089
-207.56,1597.992
-203.31,1597.895
-200.07,1597.797
-196.73,1597.7
-195,1597.603
-194.4,1597.506
-195.21,1597.408
-197.94,1597.311
-201.18,1597.214
-208.17,1596.982
-211.61,1596.866
-215.26,1596.75
-216.67,1596.634
-215.97,1596.518
-212.83,1596.402
-210.6,1596.286
-209.18,1596.169
-208.88,1596.053
-209.38,1595.937
-212.93,1595.821
-215.16,1595.705
-217.48,1595.589
-221.13,1595.473
-224.57,1595.357
-226.6,1595.241
-227.1,1595.125
-227.1,1595.009
-226.4,1594.893
-224.07,1594.777
-222.34,1594.661
-221.23,1594.545
-219.21,1594.429
-215.26,1594.313
-213.84,1594.197
-207.05,1594.081
-199.05,1593.965
-203,1593.849
-211.31,1593.733
-218.09,1593.617
-223.56,1593.501
-226.8,1593.385
-221.64,1593.269
-210.9,1593.153
-206.85,1593.037
-204.12,1592.921
-202.4,1592.805
-200.98,1592.689
-199.97,1592.573
-200.37,1592.457
-202.19,1592.34
-204.62,1592.224
-207.36,1592.108
-209.99,1591.992
-211.91,1591.876
-213.74,1591.76
-214.85,1591.644
-212.93,1591.528
-211.81,1591.412
-210.09,1591.296
-208.78,1591.18
-207.16,1591.064
-207.86,1590.948
-208.47,1590.832
-208.37,1590.733
-209.28,1590.634
-209.38,1590.535
-208.78,1590.436
-208.27,1590.337
-206.75,1590.238
-207.76,1590.138
-208.67,1590.039
-210.8,1589.94
-211.81,1589.841
-214.55,1589.742
-216.27,1589.643
-217.28,1589.544
-217.59,1589.445
-216.07,1589.346
-212.72,1589.247
-210.19,1589.148
-209.89,1589.049
-210.6,1588.95
-211,1588.85
-210.9,1588.751
-210.4,1588.652
-210.5,1588.553
-211.51,1588.454
-213.43,1588.355
-217.48,1588.256
-221.33,1588.157
-224.47,1588.058
-226.9,1587.959
-227,1587.86
-227.91,1587.761
-227,1587.662
-225.59,1587.562
-224.37,1587.463
-222.95,1587.364
-221.53,1587.265
-220.93,1587.166
-220.02,1587.067
-219.61,1586.968
-218.7,1586.869
-219.31,1586.77
-220.42,1586.671
-220.93,1586.572
-221.53,1586.473
-222.04,1586.374
-222.55,1586.274
-222.95,1586.175
-216.67,1586.076
-212.22,1585.977
-211.81,1585.878
-212.62,1585.779
-213.74,1585.68
-214.14,1585.581
-214.55,1585.482
-215.26,1585.383
-215.46,1585.284
-215.56,1585.185
-215.46,1585.086
-214.95,1584.986
-212.72,1584.887
-211.71,1584.788
-209.38,1584.689
-206.65,1584.59
-207.16,1584.491
-208.07,1584.392
-211.81,1584.3
-215.56,1584.209
-217.99,1584.117
-220.93,1584.026
-222.14,1583.934
-223.56,1583.843
-225.38,1583.751
-227.81,1583.66
-230.04,1583.568
-232.57,1583.476
-235.61,1583.385
-237.23,1583.293
-238.34,1583.202
-239.36,1583.11
-237.74,1583.019
-236.72,1582.927
-234.09,1582.836
-230.95,1582.744
-216.17,1582.653
-207.16,1582.561
-202.19,1582.469
-198.24,1582.378
-195.92,1582.286
-195.92,1582.195
-195.31,1582.103
-197.43,1582.012
-199.86,1581.92
-202.4,1581.829
-204.62,1581.737
-216.37,1581.645
-221.43,1581.554
-222.45,1581.462
-224.47,1581.371
-226.19,1581.279
-227.21,1581.188
-229.13,1581.096
-230.85,1581.005
-231.26,1580.913
-231.46,1580.822
-230.55,1580.73
-221.53,1580.639
-213.64,1580.547
-211.51,1580.455
-209.99,1580.364
-207.76,1580.273
-208.17,1580.181
-208.98,1580.09
-209.59,1579.998
-209.48,1579.907
-209.79,1579.816
-209.48,1579.724
-209.48,1579.632
-210.09,1579.541
-211.41,1579.449
-212.83,1579.358
-215.66,1579.266
-218.19,1579.175
-219.81,1579.083
-224.77,1578.992
-226.5,1578.9
-225.79,1578.809
-223.15,1578.717
-219.61,1578.625
-215.05,1578.534
-209.59,1578.442
-204.02,1578.351
-202.29,1578.259
-202.19,1578.168
-203.81,1578.076
-206.14,1577.985
-209.99,1577.893
-215.97,1577.774
-219.41,1577.654
-225.99,1577.535
-230.24,1577.416
-233.99,1577.297
-236.12,1577.177
-236.82,1577.058
-236.32,1576.939
-234.39,1576.82
-231.05,1576.7
-228.72,1576.581
-227.41,1576.462
-222.85,1576.342
-207.56,1576.223
-205.03,1576.104
-202.19,1575.985
-198.95,1575.865
-195.61,1575.746
-193.69,1575.627
-191.87,1575.508
-191.16,1575.388
-191.26,1575.269
-196.52,1575.15
-203.31,1575.03
-208.88,1574.911
-213.43,1574.792
-218.19,1574.673
-223.36,1574.553
-228.02,1574.434
-232.17,1574.315
-234.7,1574.196
-236.12,1574.076
-237.03,1573.957
-237.94,1573.838
-240.17,1573.718
-243.1,1573.599
-245.94,1573.48
-247.66,1573.361
-251.51,1573.241
-252.62,1573.122
-249.99,1573.003
-246.65,1572.884
-242.8,1572.764
-238.45,1572.645
-235.41,1572.526
-232.07,1572.406
-229.94,1572.287
-228.52,1572.168
-226.4,1572.049
-214.65,1571.929
-210.19,1571.81
-208.78,1571.691
-208.78,1571.572
-208.57,1571.452
-209.79,1571.333
-209.89,1571.109
-212.62,1570.996
-212.62,1570.884
-214.55,1570.772
-214.14,1570.66
-213.03,1570.548
-211.61,1570.435
-210.7,1570.323
-209.59,1570.211
-207.76,1570.099
-207.56,1569.987
-207.26,1569.874
-206.75,1569.762
-207.16,1569.65
-207.05,1569.538
-206.45,1569.426
-205.64,1569.313
-203.81,1569.201
-202.7,1569.089
-201.99,1568.977
-201.48,1568.865
-202.4,1568.752
-205.74,1568.64
-209.18,1568.528
-212.02,1568.415
-214.45,1568.303
-211.21,1568.191
-207.16,1568.078
-204.73,1567.966
-201.28,1567.854
-199.36,1567.742
-197.74,1567.629
-196.83,1567.517
-196.12,1567.405
-195.31,1567.293
-194.5,1567.18
-194.5,1567.068
-195,1566.956
-199.26,1566.844
-206.55,1566.732
