year (AD) [1-1],d18O (permil) [1-1],year (AD) [1-2],d18O (permil) [1-2],year (AD) [1-3],d18O (permil) [1-3],year (AD) [1-4],d18O (permil) [1-4],year (AD) [1-5],d18O (permil) [1-5],year (AD) [1-6],d18O (permil) [1-6],year (AD) [1-7],d18O (permil) [1-7],year (AD) [1-8],d18O (permil) [1-8],year (AD) [1-9],d18O (permil) [1-9],year (AD) [1-10],d18O (permil) [1-10],year (AD) [1-11],d18O (permil) [1-11],year (AD) [1-12],depth (cm) [1-12],d18O (permil) [1-12]
1989.71,-5.18,935.75825,-4.43,1155.7366,-4.682,1324.794333,-4.87,1407.083,-4.59,1412.443818,-5.158,1418.488,-4.75,1336.437375,-4.7895,1641.1964,-4.71,1658.8665,-4.71,1671.083,-4.49,1894.22,NA,-5.36
1989.62,-5.22,935.812375,-4.37,1155.7799,-4.667,1324.8665,-4.7,1407.1397,-4.62,1412.495364,-5.229,1418.569,-4.79,1336.50825,-4.884,1641.2531,-4.73,1658.9098,-4.68,1671.126615,-4.56,1894.37,NA,-5.23
1989.54,-5.13,935.8665,-4.39,1155.8232,-4.653,1324.938667,-4.77,1407.1964,-4.66,1412.546909,-5.422,1418.65,-4.81,1336.579125,-4.9585,1641.3098,-4.72,1658.9531,-4.67,1671.170231,-4.67,1894.51,NA,-5.17
1989.46,-5.07,935.920625,-4.36,1155.8665,-4.625,1325.010833,-4.73,1407.2531,-4.63,1412.598455,-5.468,1418.689364,-4.78,1336.65,-5.143,1641.3665,-4.76,1658.9964,-4.7,1671.213846,-4.75,1894.65,NA,-5.28
1989.37,-4.89,935.97475,-4.38,1155.9098,-4.532,1325.083,-4.73,1407.3098,-4.66,1412.65,-5.484,1418.728727,-4.7,1336.722167,-5.0775,1641.4232,-4.88,1659.0397,-4.65,1671.257462,-4.88,1894.7,NA,-5.34
1989.29,-4.94,936.028875,-4.34,1155.9531,-4.548,1325.153875,-4.77,1407.3665,-4.81,1412.704125,-5.274,1418.768091,-4.69,1336.794333,-5.162,1641.4799,-4.93,1659.083,-4.6,1671.301077,-4.8,1894.76,NA,-5.29
1989.2,-4.9,936.083,-4.32,1155.9964,-4.57,1325.22475,-4.77,1407.4232,-4.83,1412.75825,-5.368,1418.807455,-4.67,1336.8665,-5.0965,1641.5366,-4.97,1659.1235,-4.73,1671.344692,-4.81,1894.81,NA,-5.2
1989.13,-4.88,936.1964,-4.47,1156.0397,-4.443,1325.295625,-4.82,1407.4799,-4.79,1412.812375,-5.093,1418.846818,-4.64,1336.938667,-5.001,1641.5933,-4.97,1659.164,-4.79,1671.388308,-4.85,1894.87,NA,-5.25
1989.04,-4.89,936.3098,-4.57,1156.083,-4.416,1325.3665,-5.01,1407.5366,-4.72,1412.8665,-4.981,1418.886182,-4.63,1337.010833,-4.9455,1641.65,-5.04,1659.2045,-4.89,1671.431923,-4.85,1894.92,NA,-5.29
1988.96,-4.89,936.4232,-4.55,1156.1397,-4.459,1325.437375,-5.01,1407.5933,-4.76,1412.920625,-4.907,1418.925545,-4.65,1337.083,-4.94,1641.686083,-4.97,1659.245,-4.86,1671.475538,-4.95,1894.97,NA,-5.39
1988.88,-4.89,936.5366,-4.69,1156.1964,-4.474,1325.50825,-4.97,1407.65,-4.78,1412.97475,-4.891,1418.964909,-4.66,1337.164,-5.0345,1641.722167,-4.91,1659.2855,-4.76,1671.519154,-5.02,1895.03,NA,-5.48
1988.79,-4.9,936.65,-4.71,1156.2531,-4.595,1325.579125,-5,1407.7366,-4.76,1413.028875,-4.856,1419.004273,-4.62,1337.245,-5.029,1641.75825,-5.14,1659.326,-4.78,1671.562769,-4.97,1895.08,NA,-5.24
1988.71,-5.07,936.7118571,-4.68,1156.3098,-4.641,1325.65,-5.18,1407.8232,-4.74,1413.083,-4.802,1419.043636,-4.58,1337.326,-5.0635,1641.794333,-5.12,1659.3665,-4.72,1671.606385,-4.98,1895.18,NA,-5.25
1988.62,-4.92,936.7737143,-4.63,1156.3665,-4.581,1325.722167,-5.11,1407.9098,-4.74,1413.1964,-4.944,1419.083,-4.46,1337.407,-5.028,1641.830417,-5.01,1659.407,-4.67,1671.65,-5.03,1895.27,NA,-5.16
1988.54,-5,936.8355714,-4.57,1156.4232,-4.657,1325.794333,-5.03,1407.9964,-4.63,1413.3098,-4.907,1419.153875,-4.53,1337.488,-4.9425,1641.8665,-5.03,1659.4475,-4.71,1671.711857,-4.93,1895.37,NA,-5.16
1988.46,-5,936.8974286,-4.54,1156.4799,-4.612,1325.8665,-4.95,1408.083,-4.59,1413.4232,-4.825,1419.22475,-4.66,1337.569,-4.997,1641.902583,-4.82,1659.488,-4.75,1671.773714,-4.93,1895.46,NA,-5.26
1988.37,-5.01,936.9592857,-4.4,1156.5366,-4.642,1325.938667,-5.01,1408.134545,-4.61,1413.5366,-4.932,1419.295625,-4.59,1337.65,-5.1915,1641.938667,-4.85,1659.5285,-4.71,1671.835571,-4.86,1895.56,NA,-5.18
1988.29,-4.97,937.0211429,-4.46,1156.5933,-4.627,1326.010833,-4.91,1408.186091,-4.65,1413.65,-5.006,1419.3665,-4.64,1337.711857,-5.256,1641.97475,-4.9,1659.569,-4.73,1671.897429,-4.94,1895.65,NA,-5.13
1988.21,-4.99,937.083,-4.36,1156.65,-4.707,1326.083,-4.9,1408.237636,-4.61,1413.704125,-4.916,1419.437375,-4.69,1337.773714,-5.2205,1642.010833,-4.92,1659.6095,-4.75,1671.959286,-4.83,1895.7,NA,-5.07
1988.13,-4.97,937.153875,-4.42,1156.722167,-4.688,1326.1775,-4.97,1408.289182,-4.62,1413.75825,-4.783,1419.50825,-4.65,1337.835571,-5.005,1642.046917,-4.87,1659.65,-4.8,1672.021143,-4.82,1895.76,NA,-5.18
1988.04,-5.1,937.22475,-4.47,1156.794333,-4.681,1326.272,-4.92,1408.340727,-4.64,1413.812375,-4.762,1419.579125,-4.6,1337.897429,-5.2595,1642.083,-4.86,1659.704125,-4.73,1672.083,-4.72,1895.81,NA,-5.29
1987.96,-5.3,937.295625,-4.56,1156.8665,-4.615,1326.3665,-4.97,1408.392273,-4.82,1413.8665,-4.885,1419.65,-4.72,1337.959286,-5.024,1642.153875,-4.87,1659.75825,-4.8,1672.1397,-4.83,1895.87,NA,-5.39
1987.87,-5.45,937.3665,-4.67,1156.938667,-4.479,1326.461,-5.01,1408.443818,-4.75,1413.920625,-4.734,1419.711857,-4.68,1338.021143,-4.9785,1642.22475,-4.95,1659.812375,-4.79,1672.1964,-4.87,1895.92,NA,-5.49
1987.79,-5.6,937.437375,-4.74,1157.010833,-4.461,1326.5555,-4.92,1408.495364,-4.73,1413.97475,-4.835,1419.773714,-4.52,1338.083,-4.923,1642.295625,-4.98,1659.8665,-4.72,1672.2531,-4.97,1895.97,NA,-5.55
1987.71,-5.52,937.50825,-4.72,1157.083,-4.393,1326.65,-4.95,1408.546909,-4.77,1414.028875,-4.737,1419.835571,-4.64,1338.1775,-4.9175,1642.3665,-5.1,1659.920625,-4.78,1672.3098,-4.91,1896.03,NA,-5.53
1987.62,-5.41,937.579125,-4.87,1157.153875,-4.433,1326.7366,-4.95,1408.598455,-4.77,1414.083,-4.736,1419.897429,-4.66,1338.272,-4.892,1642.437375,-5.26,1659.97475,-4.72,1672.3665,-4.87,1896.08,NA,-5.56
1987.54,-5.16,937.65,-4.89,1157.22475,-4.464,1326.8232,-4.98,1408.65,-4.78,1414.164,-4.794,1419.959286,-4.63,1338.3665,-4.8265,1642.50825,-5.24,1660.028875,-4.78,1672.4232,-5.01,1896.16,NA,-5.54
1987.46,-5.08,937.7366,-4.73,1157.295625,-4.521,1326.9098,-4.91,1408.704125,-4.66,1414.245,-4.739,1420.021143,-4.5,1338.461,-4.781,1642.579125,-5.37,1660.083,-4.63,1672.4799,-5.02,1896.24,NA,-5.37
1987.37,-5.01,937.8232,-4.69,1157.3665,-4.551,1326.9964,-4.8,1408.75825,-4.64,1414.326,-4.787,1420.083,-4.5,1338.5555,-4.8555,1642.65,-5.39,1660.1397,-4.7,1672.5366,-4.96,1896.32,NA,-5.49
1987.29,-4.96,937.9098,-4.65,1157.437375,-4.561,1327.083,-4.7,1408.812375,-4.62,1414.407,-4.807,1420.1208,-4.57,1338.65,-4.85,1642.722167,-5.3,1660.1964,-4.87,1672.5933,-4.93,1896.41,NA,-5.32
1987.2,-5.04,937.9964,-4.6,1157.50825,-4.588,1327.146,-4.98,1408.8665,-4.61,1414.488,-4.8,1420.1586,-4.63,1338.75825,-4.7945,1642.794333,-5.31,1660.2531,-4.88,1672.65,-5,1896.49,NA,-5.28
1987.13,-4.97,938.083,-4.56,1157.579125,-4.623,1327.209,-4.73,1408.920625,-4.61,1414.569,-4.87,1420.1964,-4.58,1338.8665,-4.729,1642.8665,-5.17,1660.3098,-4.89,1672.704125,-4.92,1896.57,NA,-5.1
1987.04,-5.26,938.1964,-4.63,1157.65,-4.686,1327.272,-4.88,1408.97475,-4.64,1414.65,-5.13,1420.2342,-4.6,1338.97475,-4.6635,1642.938667,-5.06,1660.3665,-4.9,1672.75825,-5.02,1896.65,NA,-5.05
1986.96,-5.27,938.3098,-4.59,1157.6933,-4.622,1327.335,-4.71,1409.028875,-4.6,1414.704125,-4.931,1420.272,-4.68,1339.083,-4.618,1643.010833,-5.01,1660.4232,-4.82,1672.812375,-4.87,1896.71,NA,-5.14
1986.87,-5.62,938.4232,-4.63,1157.7366,-4.561,1327.398,-4.84,1409.083,-4.55,1414.75825,-4.823,1420.3098,-4.71,1339.272,-4.8625,1643.083,-4.76,1660.4799,-4.92,1672.8665,-4.8,1896.77,NA,-5.12
1986.79,-5.6,938.5366,-4.49,1157.7799,-4.653,1327.461,-4.83,1409.146,-4.71,1414.812375,-4.792,1420.3476,-4.85,1339.461,-4.737,1643.164,-5,1660.5366,-4.88,1672.920625,-4.71,1896.83,NA,-5.1
1986.71,-5.56,938.65,-4.64,1157.8232,-4.564,1327.524,-4.82,1409.209,-4.89,1414.8665,-4.833,1420.3854,-4.83,1339.65,-4.7915,1643.245,-4.84,1660.5933,-4.91,1672.97475,-4.71,1896.9,NA,-5.12
1986.62,-5.56,938.7118571,-4.57,1157.8665,-4.573,1327.587,-4.85,1409.272,-4.82,1414.920625,-4.754,1420.4232,-4.82,1339.794333,-4.606,1643.326,-4.86,1660.65,-4.95,1673.028875,-4.61,1896.96,NA,-5.25
1986.54,-5.3,938.7737143,-4.55,1157.9098,-4.552,1327.65,-4.95,1409.335,-4.8,1414.97475,-4.837,1420.461,-4.78,1339.938667,-4.7005,1643.407,-4.87,1660.680929,-4.87,1673.083,-4.62,1897.02,NA,-5.3
1986.46,-5.34,938.8355714,-4.48,1157.9531,-4.573,1327.704125,-4.9,1409.398,-4.74,1415.028875,-4.814,1420.4988,-4.86,1340.083,-4.515,1643.488,-4.96,1660.711857,-4.94,1673.1964,-4.66,1897.08,NA,-5.42
1986.37,-5.06,938.8974286,-4.42,1157.9964,-4.528,1327.75825,-4.94,1409.461,-4.77,1415.083,-4.72,1420.5366,-4.79,1340.1964,-4.605,1643.569,-4.85,1660.742786,-4.94,1673.3098,-4.74,1897.18,NA,-5.46
1986.29,-5.03,938.9592857,-4.39,1158.0397,-4.495,1327.812375,-4.89,1409.524,-4.78,1415.126615,-4.792,1420.5744,-4.94,1340.3098,-4.575,1643.65,-4.9,1660.773714,-4.92,1673.4232,-4.84,1897.27,NA,-5.43
1986.2,-4.99,939.0211429,-4.39,1158.083,-4.447,1327.8665,-4.98,1409.587,-4.77,1415.170231,-4.825,1420.6122,-4.97,1340.4232,-4.645,1643.698111,-4.84,1660.804643,-4.82,1673.5366,-4.95,1897.37,NA,-5.42
1986.13,-4.91,939.083,-4.32,1158.1235,-4.508,1327.920625,-4.98,1409.65,-4.8,1415.213846,-4.758,1420.65,-5.02,1340.5366,-4.535,1643.746222,-4.76,1660.835571,-4.72,1673.65,-5.12,1897.46,NA,-5.36
1986.04,-4.77,939.153875,-4.38,1158.164,-4.517,1327.97475,-5.04,1409.722167,-4.79,1415.257462,-4.793,1420.704125,-4.92,1340.65,-4.655,1643.794333,-4.74,1660.8665,-4.79,1673.711857,-5.1,1897.56,NA,-5.37
1985.96,-4.97,939.22475,-4.34,1158.2045,-4.581,1328.028875,-4.91,1409.794333,-4.83,1415.301077,-4.827,1420.75825,-4.87,1340.7366,-4.625,1643.842444,-4.67,1660.897429,-4.79,1673.773714,-4.94,1897.65,NA,-5.45
1985.88,-5.2,939.295625,-4.4,1158.245,-4.654,1328.083,-4.87,1409.8665,-4.81,1415.344692,-4.852,1420.812375,-4.79,1340.8232,-4.665,1643.890556,-4.86,1660.928357,-4.79,1673.835571,-4.92,1897.74,NA,-5.13
1985.79,-5.25,939.3665,-4.32,1158.2855,-4.638,1328.1775,-5.01,1409.938667,-4.84,1415.388308,-4.923,1420.8665,-4.71,1340.9098,-4.645,1643.938667,-4.73,1660.959286,-4.79,1673.897429,-4.88,1897.82,NA,-5.17
1985.71,-5.13,939.437375,-4.52,1158.326,-4.555,1328.272,-5.02,1410.010833,-4.85,1415.431923,-4.94,1420.920625,-4.73,1340.9964,-4.645,1643.986778,-4.62,1660.990214,-4.73,1673.959286,-4.83,1897.91,NA,-5.15
1985.62,-5.06,939.50825,-4.47,1158.3665,-4.591,1328.3665,-5.12,1410.083,-4.64,1415.475538,-4.972,1420.97475,-4.63,1341.083,-4.615,1644.034889,-4.63,1661.021143,-4.79,1674.021143,-4.74,1897.99,NA,-5.13
1985.54,-5.07,939.579125,-4.57,1158.407,-4.638,1328.461,-5.11,1410.13025,-4.67,1415.519154,-4.878,1421.028875,-4.6,1341.164,-4.735,1644.083,-4.59,1661.052071,-4.68,1674.083,-4.72,1898.08,NA,-5.05
1985.46,-4.98,939.65,-4.57,1158.4475,-4.688,1328.5555,-5.04,1410.1775,-4.75,1415.562769,-4.855,1421.083,-4.59,1341.245,-4.795,1644.134545,-4.73,1661.083,-4.59,1674.1397,-4.75,1898.14,NA,-5.1
1985.37,-4.94,939.704125,-4.55,1158.488,-4.718,1328.65,-5.16,1410.22475,-4.77,1415.606385,-4.943,1421.164,-4.74,1341.326,-4.895,1644.186091,-4.76,1661.134545,-4.7,1674.1964,-4.76,1898.21,NA,-5.09
1985.29,-4.91,939.75825,-4.41,1158.5285,-4.757,1328.704125,-5.14,1410.272,-4.77,1415.65,-4.995,1421.245,-4.81,1341.407,-4.735,1644.237636,-4.94,1661.186091,-4.8,1674.2531,-4.73,1898.27,NA,-5.01
1985.2,-4.89,939.812375,-4.29,1158.569,-4.77,1328.75825,-5.1,1410.31925,-4.82,1415.711857,-4.877,1421.326,-4.72,1341.488,-4.775,1644.289182,-4.91,1661.237636,-4.73,1674.3098,-4.76,1898.33,NA,-5.07
1985.13,-4.83,939.8665,-4.28,1158.6095,-4.798,1328.812375,-5.12,1410.3665,-4.84,1415.773714,-4.919,1421.407,-4.61,1341.569,-4.745,1644.340727,-4.87,1661.289182,-4.8,1674.3665,-4.75,1898.4,NA,-4.99
1985.04,-4.79,939.920625,-4.29,1158.65,-4.831,1328.8665,-5,1410.41375,-4.85,1415.835571,-4.889,1421.488,-4.61,1341.65,-4.845,1644.392273,-4.89,1661.340727,-4.88,1674.4232,-4.81,1898.46,NA,-5.02
1984.96,-4.91,939.97475,-4.39,1158.722167,-4.798,1328.920625,-4.97,1410.461,-4.82,1415.897429,-4.863,1421.569,-4.58,1341.7366,-4.825,1644.443818,-4.91,1661.392273,-4.78,1674.4799,-4.79,1898.52,NA,-5.06
1984.88,-4.94,940.028875,-4.22,1158.794333,-4.708,1328.97475,-5,1410.50825,-4.8,1415.959286,-4.861,1421.65,-4.62,1341.8232,-4.795,1644.495364,-4.92,1661.443818,-4.97,1674.5366,-4.84,1898.59,NA,-5.16
1984.79,-4.99,940.083,-4.13,1158.8665,-4.743,1329.028875,-4.99,1410.5555,-4.73,1416.021143,-4.886,1421.722167,-4.55,1341.9098,-4.755,1644.546909,-5.01,1661.495364,-4.81,1674.5933,-4.86,1898.65,NA,-5.06
1984.71,-4.95,940.164,-4.23,1158.938667,-4.662,1329.083,-5,1410.60275,-4.79,1416.083,-4.85,1421.794333,-4.52,1341.9964,-4.695,1644.598455,-5.02,1661.546909,-4.81,1674.65,-5.02,1898.71,NA,-5.04
1984.62,-5,940.245,-4.31,1159.010833,-4.667,1329.153875,-5.09,1410.65,-4.83,1416.1775,-4.973,1421.8665,-4.55,1342.083,-4.685,1644.65,-5.05,1661.598455,-4.82,1674.698111,-4.91,1898.77,NA,-5.19
1984.54,-5,940.326,-4.43,1159.083,-4.6,1329.22475,-5.13,1410.704125,-4.89,1416.272,-4.973,1421.938667,-4.64,1342.164,-4.765,1644.704125,-5.03,1661.65,-4.83,1674.746222,-4.87,1898.84,NA,-5.13
1984.46,-4.93,940.407,-4.55,1159.164,-4.621,1329.295625,-5.11,1410.75825,-4.92,1416.3665,-5.174,1422.010833,-4.58,1342.245,-4.715,1644.75825,-5.17,1661.689364,-4.7,1674.794333,-4.87,1898.9,NA,-5.26
1984.37,-4.88,940.488,-4.42,1159.245,-4.641,1329.3665,-5.2,1410.812375,-4.89,1416.461,-5.166,1422.083,-4.51,1342.326,-4.915,1644.812375,-4.96,1661.728727,-4.7,1674.842444,-4.71,1898.96,NA,-5.15
1984.29,-4.77,940.569,-4.38,1159.326,-4.68,1329.437375,-5.29,1410.8665,-4.85,1416.5555,-5.128,1422.1775,-4.62,1342.407,-4.905,1644.8665,-4.76,1661.768091,-4.79,1674.890556,-4.76,1899.02,NA,-5.06
1984.21,-4.83,940.65,-4.42,1159.407,-4.614,1329.50825,-5.26,1410.920625,-4.8,1416.65,-5.12,1422.272,-4.71,1342.488,-5.005,1644.920625,-4.77,1661.807455,-4.86,1674.938667,-4.7,1899.08,NA,-5.08
1984.13,-4.8,940.7221667,-4.46,1159.488,-4.71,1329.579125,-5.31,1410.97475,-4.83,1416.722167,-5.02,1422.3665,-4.73,1342.569,-4.945,1644.97475,-4.75,1661.846818,-4.91,1674.986778,-4.79,1899.16,NA,-4.89
1984.04,-4.82,940.7943333,-4.4,1159.569,-4.716,1329.65,-5.37,1411.028875,-4.85,1416.794333,-5.39,1422.461,-4.69,1342.65,-5.035,1645.028875,-4.77,1661.886182,-4.97,1675.034889,-4.73,1899.24,NA,-4.94
1983.96,-4.77,940.8665,-4.4,1159.65,-4.781,1329.7366,-5.38,1411.083,-4.77,1416.8665,-5.266,1422.5555,-4.63,1342.794333,-5.025,1645.083,-4.7,1661.925545,-4.98,1675.083,-4.49,1899.33,NA,-4.9
1983.87,-4.9,940.9386667,-4.37,1159.704125,-4.634,1329.8232,-5.21,1411.153875,-4.78,1416.938667,-5.097,1422.65,-4.59,1342.938667,-4.895,1645.153875,-4.75,1661.964909,-5.1,1675.146,-4.69,1899.41,NA,-4.88
1983.79,-4.93,941.0108333,-4.21,1159.75825,-4.57,1329.9098,-5.05,1411.22475,-4.82,1417.010833,-5.012,1422.722167,-4.61,1343.083,-4.745,1645.22475,-4.9,1662.004273,-4.84,1675.209,-4.65,1899.49,NA,-4.91
1983.71,-5.13,941.083,-4.17,1159.812375,-4.54,1329.9964,-5.05,1411.295625,-4.87,1417.083,-4.969,1422.794333,-4.68,1343.164,-4.875,1645.295625,-4.81,1662.043636,-4.85,1675.272,-4.72,1899.57,NA,-4.75
1983.62,-4.96,941.146,-4.33,1159.8665,-4.643,1330.083,-4.96,1411.3665,-4.88,1417.153875,-5.068,1422.8665,-4.58,1343.245,-4.955,1645.3665,-4.75,1662.083,-4.79,1675.335,-4.82,1899.65,NA,-4.94
1983.54,-5,941.209,-4.53,1159.920625,-4.72,1330.164,-4.97,1411.437375,-4.7,1417.22475,-5.026,1422.938667,-4.48,1343.326,-4.905,1645.437375,-4.9,1662.1208,-4.84,1675.398,-4.7,1899.71,NA,-4.83
1983.46,-5.27,941.272,-4.47,1159.97475,-4.659,1330.245,-5.01,1411.50825,-4.7,1417.295625,-5.068,1423.010833,-4.6,1343.407,-4.905,1645.50825,-4.71,1662.1586,-4.83,1675.461,-4.77,1899.78,NA,-4.85
1983.37,-5.09,941.335,-4.48,1160.028875,-4.512,1330.326,-5,1411.579125,-4.77,1417.3665,-5.095,1423.083,-4.44,1343.488,-5.025,1645.579125,-4.72,1662.1964,-4.85,1675.524,-4.78,1899.84,NA,-4.9
1983.29,-5.08,941.398,-4.53,1160.083,-4.505,1330.407,-5.04,1411.65,-4.81,1417.437375,-5.026,1423.1775,-4.45,1343.569,-5.035,1645.65,-4.81,1662.2342,-4.9,1675.587,-4.99,1899.9,NA,-4.88
1983.2,-5,941.461,-4.62,1160.1208,-4.533,1330.488,-5.05,1411.7366,-4.79,1417.50825,-5.11,1423.272,-4.56,1343.65,-5.185,1645.722167,-4.71,1662.272,-4.84,1675.65,-5.17,1899.96,NA,-4.87
1983.13,-5.03,941.524,-4.52,1160.1586,-4.541,1330.569,-5.03,1411.8232,-4.81,1417.579125,-5.088,1423.3665,-4.5,1343.698111,-5.005,1645.794333,-4.65,1662.3098,-4.99,1675.711857,-5.02,1900.02,NA,-4.81
1983.04,-5.07,941.587,-4.57,1160.1964,-4.637,1330.65,-5.09,1411.9098,-4.88,1417.65,-5.117,1423.461,-4.58,1343.746222,-4.945,1645.8665,-4.62,1662.3476,-4.93,1675.773714,-4.8,1900.08,NA,-4.92
1982.96,-4.96,941.65,-4.57,1160.2342,-4.601,1330.722167,-5.08,1411.9964,-4.79,1417.711857,-5.185,1423.5555,-4.61,1343.794333,-5.045,1645.938667,-4.83,1662.3854,-4.87,1675.835571,-4.73,1900.27,NA,-4.93
1982.87,-5.04,941.704125,-4.45,1160.272,-4.566,1330.794333,-4.98,1412.083,-4.67,1417.773714,-5.205,1423.65,-4.71,1343.842444,-5.105,1646.010833,-4.86,1662.4232,-4.92,1675.897429,-4.7,1900.46,NA,-5.08
1982.79,-5.05,941.75825,-4.49,1160.3098,-4.568,1330.8665,-4.86,1412.153875,-4.7,1417.835571,-5.195,1423.711857,-4.67,1343.890556,-5.095,1646.083,-4.68,1662.461,-5.09,1675.959286,-4.68,1900.65,NA,-5.01
1982.71,-5.26,941.812375,-4.35,1160.3476,-4.613,1330.938667,-4.89,1412.22475,-4.74,1417.897429,-4.947,1423.773714,-4.6,1343.938667,-5.085,1646.1775,-4.72,1662.4988,-5.15,1676.021143,-5,1900.7,NA,-5.05
1982.62,-5.4,941.8665,-4.39,1160.3854,-4.637,1331.010833,-4.89,1412.295625,-4.74,1417.959286,-4.944,1423.835571,-4.61,1343.986778,-5.055,1646.272,-4.78,1662.5366,-5.22,1676.083,-4.62,1900.75,NA,-4.84
1982.54,-5.28,941.920625,-4.51,1160.4232,-4.675,1331.083,-4.85,1412.3665,-4.85,1418.021143,-4.963,1423.897429,-4.59,1344.034889,-5.005,1646.3665,-4.94,1662.5744,-5.29,1676.118438,-4.74,1900.8,NA,-5.05
1982.46,-5.27,941.97475,-4.51,1160.461,-4.705,1331.1775,-4.85,1412.437375,-4.95,1418.083,-4.935,1423.959286,-4.59,1344.083,-5.005,1646.461,-4.89,1662.6122,-5.29,1676.153875,-4.67,1900.85,NA,-4.97
1982.37,-5.12,942.028875,-4.31,1160.4988,-4.703,1331.272,-4.92,1412.50825,-4.89,1418.153875,-4.928,1424.021143,-4.64,1344.164,-5.075,1646.5555,-4.91,1662.65,-5.36,1676.189313,-4.63,1900.89,NA,-5.03
1982.29,-5.08,942.083,-4.19,1160.5366,-4.662,1331.3665,-4.91,1412.579125,-4.95,1418.22475,-4.99,1424.083,-4.53,1344.245,-5.095,1646.65,-5.02,1662.711857,-5.18,1676.22475,-4.71,1900.94,NA,-4.91
1982.2,-4.95,942.164,-4.41,1160.5744,-4.826,1331.461,-4.95,1412.65,-5.08,1418.295625,-4.96,1424.146,-4.59,1344.326,-5.095,1646.7366,-4.97,1662.773714,-5.18,1676.260188,-4.77,1900.99,NA,-5.01
1982.13,-4.99,942.245,-4.49,1160.6122,-4.834,1331.5555,-5.01,1412.7366,-4.82,1418.3665,-4.991,1424.209,-4.51,1344.407,-5.255,1646.8232,-5.24,1662.835571,-4.96,1676.295625,-4.87,1901.04,NA,-4.98
1982.04,-4.92,942.326,-4.49,1160.65,-4.935,1331.65,-4.94,1412.8232,-4.93,1418.437375,-4.971,1424.272,-4.58,1344.488,-5.145,1646.9098,-4.81,1662.897429,-4.95,1676.331063,-4.82,1901.08,NA,-4.94
1981.96,-5.04,942.407,-4.51,1160.6933,-4.854,1331.704125,-4.78,1412.9098,-4.81,1418.50825,-4.916,1424.335,-4.67,1344.569,-5.135,1646.9964,-4.75,1662.959286,-4.88,1676.3665,-4.81,1901.16,NA,-5.1
1981.88,-5.11,942.488,-4.51,1160.7366,-4.769,1331.75825,-4.83,1412.9964,-4.81,1418.579125,-4.864,1424.398,-4.68,1344.65,-5.105,1647.083,-4.66,1663.021143,-4.95,1676.401938,-4.77,1901.23,NA,-5.14
1981.79,-5.1,942.569,-4.44,1160.7799,-4.683,1331.812375,-4.85,1413.083,-4.66,1418.65,-4.971,1424.461,-4.79,1344.711857,-5.135,1647.153875,-4.69,1663.083,-4.8,1676.437375,-4.81,1901.3,NA,-5.4
1981.71,-5.12,942.65,-4.48,1160.8232,-4.689,1331.8665,-4.84,1413.1964,-4.67,1418.722167,-4.795,1424.524,-4.72,1344.773714,-5.175,1647.22475,-4.76,1663.1775,-4.91,1676.472813,-4.91,1901.37,NA,-5.42
1981.62,-5.17,942.7221667,-4.27,1160.8665,-4.697,1331.920625,-4.78,1413.3098,-4.73,1418.794333,-4.902,1424.587,-4.74,1344.835571,-5.235,1647.295625,-4.87,1663.272,-4.99,1676.50825,-4.89,1901.44,NA,-5.58
1981.54,-5.16,942.7943333,-4.31,1160.9098,-4.653,1331.97475,-4.77,1413.4232,-4.72,1418.8665,-4.907,1424.65,-4.83,1344.897429,-5.175,1647.3665,-4.89,1663.3665,-4.94,1676.543688,-4.89,1901.51,NA,-5.6
1981.46,-5,942.8665,-4.52,1160.9531,-4.662,1332.028875,-4.74,1413.5366,-4.78,1418.938667,-4.858,1424.7366,-4.67,1344.959286,-5.145,1647.437375,-4.89,1663.461,-4.89,1676.579125,-4.91,1901.58,NA,-5.5
1981.37,-5.01,942.9386667,-4.63,1160.9964,-4.667,1332.083,-4.71,1413.65,-4.76,1419.010833,-4.735,1424.8232,-4.67,1345.021143,-5.015,1647.50825,-4.97,1663.5555,-4.89,1676.614563,-4.93,1901.65,NA,-5.55
1981.29,-4.95,943.0108333,-4.42,1161.0397,-4.585,1332.153875,-4.76,1413.75825,-4.78,1419.083,-4.737,1424.9098,-4.75,1345.083,-4.935,1647.579125,-4.83,1663.65,-4.9,1676.65,-5,1901.72,NA,-5.42
1981.2,-4.93,943.083,-4.34,1161.083,-4.571,1332.22475,-4.84,1413.8665,-4.77,1419.1775,-4.841,1424.9964,-4.66,1345.1964,-4.995,1647.65,-4.89,1663.704125,-4.85,1676.7366,-4.87,1901.78,NA,-5.39
1981.13,-4.87,943.164,-4.36,1161.1397,-4.601,1332.295625,-4.78,1413.97475,-4.72,1419.272,-4.87,1425.083,-4.44,1345.3098,-5.035,1647.698111,-4.85,1663.75825,-4.77,1676.8232,-4.98,1901.84,NA,-5.18
1981.04,-4.88,943.245,-4.34,1161.1964,-4.658,1332.3665,-4.86,1414.083,-4.6,1419.3665,-4.865,1425.146,-4.44,1345.4232,-5.135,1647.746222,-4.81,1663.812375,-4.95,1676.9098,-4.94,1901.9,NA,-5.09
1980.96,-4.95,943.326,-4.37,1161.2531,-4.716,1332.437375,-4.88,1414.1775,-4.62,1419.461,-4.912,1425.209,-4.54,1345.5366,-5.155,1647.794333,-4.76,1663.8665,-4.77,1676.9964,-4.82,1901.96,NA,-5.08
