year (AD),dD (permil)
1566.619,-214.85
1566.507,-218.7
1566.395,-220.42
1566.283,-220.32
1566.171,-217.79
1566.058,-214.04
1565.946,-209.28
1565.834,-206.55
1565.722,-207.46
1565.61,-211
1565.497,-216.98
1565.385,-222.55
1565.273,-227.21
1565.161,-230.65
1565.049,-232.37
1564.936,-231.76
1564.824,-230.65
1564.712,-226.7
1564.603,-222.65
1564.493,-221.43
1564.383,-218.5
1564.274,-214.95
1564.164,-210.19
1564.055,-207.16
1563.945,-205.64
1563.836,-205.84
1563.726,-207.86
1563.617,-210.19
1563.507,-213.53
1563.398,-214.95
1563.288,-210.5
1563.179,-206.24
1563.069,-203.81
1562.959,-201.99
1562.85,-201.38
1562.74,-201.59
1562.63,-203.61
1562.521,-205.64
1562.411,-209.48
1562.302,-216.47
1562.192,-220.02
1562.083,-221.84
1561.973,-222.95
1561.864,-224.17
1561.754,-224.77
1561.645,-225.28
1561.535,-224.88
1561.426,-223.46
1561.316,-220.93
1561.206,-219.81
1561.097,-219.1
1560.987,-219.31
1560.877,-220.62
1560.768,-222.14
1560.658,-223.66
1560.549,-226.6
1560.439,-228.02
1560.33,-220.83
1560.22,-217.79
1560.111,-216.47
1560.001,-214.55
1559.892,-213.74
1559.782,-213.03
1559.673,-212.42
1559.563,-212.02
1559.454,-211.91
1559.344,-212.22
1559.235,-212.32
1559.125,-214.45
1559.016,-216.67
1558.906,-219.71
1558.797,-222.24
1558.687,-223.86
1558.577,-225.18
1558.468,-225.59
1558.358,-223.76
1558.248,-220.72
1558.139,-216.57
1558.029,-213.33
1557.919,-208.07
1557.808,-206.45
1557.698,-206.24
1557.587,-206.14
1557.477,-207.76
1557.366,-209.38
1557.255,-211.81
1557.145,-213.84
1557.034,-214.45
1556.923,-215.16
1556.813,-216.27
1556.702,-216.47
1556.592,-219
1556.481,-227.51
1556.371,-230.75
1556.26,-233.89
1556.15,-237.43
1556.039,-240.37
1555.929,-243.51
1555.818,-247.76
1555.707,-251
1555.597,-253.63
1555.486,-254.95
1555.375,-247.96
1555.265,-220.02
1555.154,-214.55
1555.044,-208.98
1554.933,-201.99
1554.823,-193.99
1554.712,-186.3
1554.602,-183.56
1554.491,-182.14
1554.38,-179.92
1554.27,-183.56
1554.159,-189.74
1554.048,-194.3
1553.938,-199.46
1553.827,-204.32
1553.716,-207.56
1553.606,-208.57
1553.495,-208.37
1553.384,-206.04
1553.274,-202.9
1553.163,-200.07
1553.053,-197.54
1552.942,-195.92
1552.832,-194.3
1552.721,-193.18
1552.611,-191.06
1552.5,-190.85
1552.39,-192.78
1552.279,-198.55
1552.168,-204.12
1552.058,-212.83
1551.947,-220.52
1551.836,-226.19
1551.726,-231.66
1551.615,-239.36
1551.505,-243
1551.394,-243.1
1551.284,-244.62
1551.167,-217.38
1551.049,-235
1550.932,-233.38
1550.814,-227.51
1550.697,-219.31
1550.58,-214.65
1550.462,-209.38
1550.345,-205.23
1550.227,-202.7
1550.11,-199.16
1549.992,-198.85
1549.875,-201.69
1549.758,-206.75
1549.64,-209.79
1549.523,-213.43
1549.405,-215.56
1549.288,-219.31
1549.171,-220.12
1549.053,-219.81
1548.936,-221.23
1548.818,-221.03
1548.701,-220.93
1548.583,-211.31
1548.466,-203.11
1548.349,-201.38
1548.231,-198.04
1548.114,-195.51
1547.996,-194.7
1547.879,-195
1547.762,-197.54
1547.644,-199.86
1547.527,-202.5
1547.409,-205.94
1547.292,-210.9
1547.175,-215.05
1547.057,-219
1546.94,-222.75
1546.822,-227.31
1546.705,-228.12
1546.587,-229.94
1546.47,-229.03
1546.353,-224.88
1546.235,-221.74
1546.118,-217.69
1546,-214.45
1545.883,-212.52
1545.766,-212.52
1545.648,-212.93
1545.531,-211.41
1545.413,-212.83
1545.296,-214.55
1545.178,-214.45
1545.061,-214.65
1544.944,-214.55
1544.826,-215.05
1544.709,-214.35
1544.591,-214.45
1544.474,-214.55
1544.367,-215.36
1544.259,-215.76
1544.152,-216.57
1544.045,-216.78
1543.937,-217.28
1543.83,-217.79
1543.722,-218.29
1543.615,-219.21
1543.507,-219.71
1543.4,-220.12
1543.292,-221.64
1543.185,-222.45
1543.077,-223.56
1542.97,-224.47
1542.863,-225.28
1542.756,-227.51
1542.648,-229.64
1542.541,-229.84
1542.433,-230.34
1542.326,-230.24
1542.219,-228.83
1542.111,-227.81
1542.004,-226.19
1541.897,-224.88
1541.789,-224.57
1541.682,-224.77
1541.574,-224.77
1541.467,-224.47
1541.359,-223.26
1541.252,-221.23
1541.144,-217.79
1541.037,-213.84
1540.93,-207.76
1540.822,-201.18
1540.715,-199.36
1540.608,-196.73
1540.5,-196.52
1540.393,-197.84
1540.285,-199.16
1540.178,-200.17
1540.07,-201.38
1539.963,-205.33
1539.855,-208.17
1539.748,-210.9
1539.64,-214.75
1539.533,-218.4
1539.426,-223.15
1539.319,-229.94
1539.211,-231.86
1539.104,-229.53
1538.996,-226.09
1538.889,-223.66
1538.781,-223.66
1538.674,-225.38
1538.566,-229.33
1538.459,-231.15
1538.351,-233.99
1538.244,-235.71
1538.137,-236.93
1538.029,-237.64
1537.922,-238.04
1537.815,-227.61
1537.707,-218.09
1537.6,-215.56
1537.496,-213.64
1537.393,-211.71
1537.289,-211.71
1537.186,-212.12
1537.082,-213.53
1536.979,-215.56
1536.875,-216.57
1536.771,-219.71
1536.668,-221.84
1536.564,-222.45
1536.461,-223.56
1536.357,-222.85
1536.253,-220.32
1536.15,-217.18
1536.046,-209.28
1535.943,-203.21
1535.839,-198.35
1535.735,-195.31
1535.632,-195.41
1535.528,-198.24
1535.425,-201.38
1535.321,-204.73
1535.218,-208.17
1535.114,-211.51
1535.01,-213.84
1534.907,-215.66
1534.803,-214.24
1534.7,-213.03
1534.596,-210.19
1534.493,-206.95
1534.389,-203.21
1534.285,-202.5
1534.182,-201.38
1534.078,-203.11
1533.975,-205.23
1533.871,-208.78
1533.767,-212.83
1533.664,-216.27
1533.56,-221.53
1533.457,-224.17
1533.353,-226.5
1533.25,-227.1
1533.146,-227.31
1533.042,-226.9
1532.939,-226.5
1532.835,-224.77
1532.732,-222.75
1532.628,-212.93
1532.525,-201.89
1532.421,-199.36
1532.317,-197.03
1532.214,-195.61
1532.11,-194.4
1532.007,-198.14
1531.903,-204.83
1531.799,-205.54
1531.696,-205.64
1531.592,-208.07
1531.489,-209.08
1531.385,-210.8
1531.281,-212.62
1531.178,-214.55
1531.074,-216.17
1530.971,-218.4
1530.867,-219.61
1530.764,-219.51
1530.66,-219
1530.545,-219.71
1530.43,-219
1530.315,-218.09
1530.2,-216.57
1530.085,-215.36
1529.97,-213.64
1529.856,-212.72
1529.741,-211.91
1529.626,-212.62
1529.511,-211.81
1529.397,-213.33
1529.282,-215.46
1529.167,-223.66
1529.052,-226.19
1528.937,-223.36
1528.822,-220.62
1528.707,-218.6
1528.592,-217.48
1528.478,-218.19
1528.363,-217.38
1528.248,-218.7
1528.133,-220.12
1528.019,-221.74
1527.904,-222.85
1527.789,-223.56
1527.674,-223.96
1527.559,-224.88
1527.444,-225.48
1527.329,-226.7
1527.214,-225.79
1527.1,-228.12
1526.985,-230.85
1526.87,-233.58
1526.755,-235.41
1526.64,-235.81
1526.525,-235.31
1526.41,-229.94
1526.295,-223.36
1526.181,-219.21
1526.066,-216.17
1525.951,-217.59
1525.836,-220.42
1525.722,-224.47
1525.607,-230.85
1525.492,-235.31
1525.377,-239.15
1525.262,-230.55
1525.147,-192.98
1525.032,-191.26
1524.917,-192.37
1524.802,-195.81
1524.687,-200.57
1524.572,-203.92
1524.457,-208.37
1524.343,-212.32
1524.228,-215.16
1524.113,-214.75
1523.998,-214.14
1523.884,-213.13
1523.769,-210.5
1523.654,-184.57
1523.54,-205.94
1523.426,-210.7
1523.311,-213.84
1523.197,-217.99
1523.083,-222.04
1522.969,-224.47
1522.855,-225.89
1522.741,-225.18
1522.627,-223.05
1522.513,-218.7
1522.399,-212.52
1522.285,-209.59
1522.17,-205.84
1522.056,-202.19
1521.942,-198.04
1521.828,-194.3
1521.714,-190.95
1521.6,-188.52
1521.485,-188.32
1521.371,-189.54
1521.257,-190.65
1521.143,-191.46
1521.029,-192.88
1520.915,-192.57
1520.801,-191.36
1520.687,-189.84
1520.573,-188.73
1520.459,-189.23
1520.344,-191.06
1520.23,-195.61
1520.116,-202.6
1520.002,-211.1
1519.888,-215.97
1519.774,-220.02
1519.66,-222.14
1519.546,-222.75
1519.432,-222.95
1519.318,-222.55
1519.204,-221.53
1519.09,-221.84
1518.976,-221.84
1518.862,-222.65
1518.748,-222.45
1518.633,-223.15
1518.519,-223.26
1518.405,-223.66
1518.291,-224.57
1518.177,-225.18
1518.063,-223.26
1517.948,-226.5
1517.834,-228.02
1517.72,-229.74
1517.606,-230.75
1517.492,-231.56
1517.378,-231.96
1517.264,-231.46
1517.15,-230.65
1517.036,-229.13
1516.922,-224.77
1516.807,-225.28
1516.693,-226.8
1516.579,-228.12
1516.472,-230.14
1516.366,-231.66
1516.259,-233.69
1516.153,-233.58
1516.046,-232.67
1515.94,-231.15
1515.833,-228.12
1515.726,-225.79
1515.62,-224.67
1515.513,-223.15
1515.407,-221.43
1515.3,-221.03
1515.194,-221.53
1515.087,-222.95
1514.98,-224.77
1514.874,-229.64
1514.767,-230.65
1514.66,-234.19
1514.553,-237.53
1514.447,-239.96
1514.34,-241.08
1514.234,-240.67
1514.127,-239.05
1514.02,-235.2
1513.914,-233.48
1513.807,-230.65
1513.701,-226.7
1513.594,-225.69
1513.488,-218.6
1513.381,-208.07
1513.274,-207.86
1513.168,-209.89
1513.061,-212.52
1512.955,-215.76
1512.848,-219.81
1512.741,-224.17
1512.634,-225.79
1512.528,-229.03
1512.421,-231.86
1512.314,-230.24
1512.208,-221.84
1512.101,-220.12
1511.995,-219.81
1511.888,-220.52
1511.781,-221.13
1511.675,-226.19
1511.568,-226.09
1511.462,-228.02
1511.355,-228.72
1511.249,-228.93
1511.142,-228.72
1511.036,-229.13
1510.929,-227.91
1510.822,-226.5
1510.716,-225.59
1510.609,-224.37
1510.502,-222.55
1510.395,-222.14
1510.289,-221.74
1510.182,-221.33
1510.075,-220.83
1509.969,-222.24
1509.862,-223.26
1509.756,-222.85
1509.649,-222.45
1509.543,-221.74
1509.436,-220.93
1509.327,-220.52
1509.218,-221.64
1509.108,-221.33
1508.999,-220.83
1508.89,-220.42
1508.781,-219.81
1508.671,-219.91
1508.562,-219.81
1508.452,-220.22
1508.343,-220.02
1508.234,-220.12
1508.124,-220.32
1508.015,-216.47
1507.906,-209.59
1507.796,-208.57
1507.687,-207.56
1507.578,-206.85
1507.469,-206.24
1507.359,-205.43
1507.25,-204.52
1507.141,-205.84
1507.032,-207.56
1506.922,-209.28
1506.813,-211.31
1506.704,-214.75
1506.595,-217.89
1506.485,-220.52
1506.376,-222.45
1506.267,-224.07
1506.157,-225.59
1506.048,-228.72
1505.938,-230.85
1505.829,-231.66
1505.72,-234.09
1505.611,-235.91
1505.501,-237.53
1505.392,-237.13
1505.283,-238.04
1505.174,-238.04
1505.064,-236.72
1504.955,-238.14
1504.846,-239.46
1504.737,-240.17
1504.627,-241.18
1504.518,-240.98
1504.409,-237.13
1504.299,-231.56
1504.19,-227.31
1504.081,-225.38
1503.971,-222.45
1503.862,-220.22
1503.753,-216.57
1503.643,-211
1503.534,-209.28
1503.425,-208.78
1503.315,-209.18
1503.206,-210.7
1503.097,-212.12
1502.988,-212.72
1502.878,-212.22
1502.769,-214.24
1502.66,-214.85
1502.551,-216.17
1502.441,-217.69
1502.332,-221.23
1502.223,-224.07
1502.113,-228.32
1502.002,-235.31
1501.892,-241.69
1501.781,-244.52
1501.671,-248.77
1501.56,-250.8
1501.45,-252.01
1501.34,-252.12
1501.229,-243.91
1501.119,-195.11
1501.009,-187.31
1500.898,-190.35
1500.788,-193.18
1500.678,-196.83
1500.567,-204.32
1500.457,-212.22
1500.346,-220.22
1500.236,-226.7
1500.125,-234.5
1500.015,-239.96
1499.905,-239.05
1499.794,-190.55
1499.684,-171.92
1499.574,-172.42
1499.463,-176.88
1499.353,-183.36
1499.243,-191.26
1499.132,-200.27
1499.022,-206.45
1498.911,-210.6
1498.801,-216.37
1498.69,-221.43
1498.58,-222.55
1498.47,-223.05
1498.359,-224.67
1498.249,-226.6
1498.139,-228.32
1498.028,-230.14
1497.918,-233.18
1497.808,-235.31
1497.698,-237.53
1497.587,-240.17
1497.477,-241.48
1497.367,-241.38
1497.256,-242.09
1497.146,-242.6
1497.036,-241.38
1496.925,-240.27
1496.815,-238.85
1496.704,-232.77
1496.594,-228.12
1496.483,-227.91
1496.373,-229.23
1496.263,-229.53
1496.152,-232.27
1496.042,-233.38
1495.932,-234.29
1495.821,-234.6
1495.711,-235.2
1495.601,-235.81
1495.49,-235.51
1495.38,-235.51
1495.269,-235
1495.159,-234.6
1495.048,-234.9
1494.938,-235.1
1494.821,-215.76
1494.705,-235.1
1494.588,-236.52
1494.471,-237.53
1494.355,-237.23
1494.238,-239.26
1494.121,-240.88
1494.004,-242.39
1493.888,-229.03
1493.771,-189.13
1493.654,-187
1493.537,-189.54
1493.42,-191.46
1493.303,-196.12
1493.187,-200.88
1493.07,-203.81
1492.953,-207.05
1492.836,-209.18
1492.719,-211
1492.603,-211.41
1492.486,-211
1492.369,-211.21
1492.253,-209.38
1492.136,-206.75
1492.019,-204.42
1491.903,-202.09
1491.786,-201.99
1491.669,-204.32
1491.552,-208.98
1491.435,-214.85
1491.318,-223.96
1491.202,-230.24
1491.085,-236.72
1490.968,-241.79
1490.851,-237.43
1490.734,-213.94
1490.617,-208.07
1490.501,-205.84
1490.384,-205.74
1490.267,-206.14
1490.151,-207.46
1490.034,-209.59
1489.917,-211.31
1489.801,-212.52
1489.684,-214.65
1489.567,-217.18
1489.45,-217.99
1489.333,-216.78
1489.217,-215.86
1489.1,-215.05
1488.983,-214.35
1488.866,-213.84
1488.749,-213.53
1488.632,-213.33
1488.516,-212.52
1488.399,-210.6
1488.282,-205.94
1488.165,-185.28
1488.049,-176.37
1487.932,-168.68
1487.815,-162.3
1487.699,-158.45
1487.582,-158.65
1487.458,-160.07
1487.334,-163.01
1487.211,-166.35
1487.087,-172.93
1486.963,-180.42
1486.839,-184.98
1486.715,-187.71
1486.591,-190.14
1486.468,-190.95
1486.344,-190.45
1486.22,-189.84
1486.096,-189.33
1485.972,-189.23
1485.848,-192.17
1485.725,-195.92
1485.601,-201.79
1485.477,-207.05
1485.353,-212.93
1485.229,-219
1485.105,-223.46
1484.981,-230.24
1484.857,-236.22
1484.733,-238.75
1484.609,-239.96
1484.485,-238.34
1484.361,-238.65
1484.238,-237.94
1484.114,-234.19
1483.99,-228.93
1483.866,-226.5
1483.742,-222.55
1483.618,-218.5
1483.495,-216.27
1483.371,-216.88
1483.247,-217.69
1483.123,-219.61
1482.999,-222.95
1482.875,-225.38
1482.752,-226.8
1482.628,-226.6
1482.504,-225.48
1482.38,-223.76
1482.256,-222.45
1482.132,-222.24
1482.009,-221.03
1481.885,-212.52
1481.761,-207.26
1481.637,-206.95
1481.513,-207.66
1481.389,-206.95
1481.266,-206.55
1481.142,-205.54
1481.018,-203.71
1480.894,-203.11
1480.77,-203.71
1480.646,-205.84
1480.523,-208.27
1480.399,-212.22
1480.275,-216.98
1480.151,-219.81
1480.022,-223.66
1479.892,-226.4
1479.763,-227
1479.634,-225.59
1479.504,-219.31
1479.375,-214.85
1479.246,-207.26
1479.116,-196.42
1478.987,-187.11
1478.857,-179
1478.728,-174.25
1478.598,-173.33
1478.469,-177.08
1478.34,-178.9
1478.21,-183.26
1478.081,-190.95
1477.952,-202.29
1477.822,-205.64
1477.693,-210.7
1477.563,-210.8
1477.434,-215.97
1477.304,-219.61
1477.175,-219.71
1477.046,-217.38
1476.916,-214.65
1476.787,-209.59
1476.658,-202.19
1476.528,-190.95
1476.399,-175.06
1476.27,-169.28
1476.14,-166.85
1476.011,-166.65
1475.881,-169.89
1475.752,-175.26
1475.622,-180.73
1475.493,-185.79
1475.364,-194.3
1475.234,-201.08
1475.105,-204.83
1474.976,-211.71
1474.846,-213.74
1474.717,-214.14
1474.587,-216.67
1474.458,-218.29
1474.328,-217.08
1474.199,-219.41
1474.069,-216.67
1473.94,-194.7
1473.811,-191.66
1473.681,-196.73
1473.552,-199.86
1473.423,-201.08
1473.293,-205.74
1473.164,-209.89
1473.034,-209.38
1472.905,-209.18
1472.775,-206.95
1472.646,-207.05
