year (AD),depth (mm),d18O (permil),d13C (permil)
49.9,388.9,-3.65,-8.65
49.6,389,-3.65,-8.78
49.2,389.1,-3.64,-8.7
48.9,389.2,-3.57,-8.65
48.5,389.3,-3.74,-8.77
48.2,389.4,-3.69,-8.69
47.7,389.5,-3.99,-8.69
47.3,389.6,-3.88,-8.74
46.9,389.7,-3.93,-8.64
46.5,389.8,-3.86,-8.66
46,389.9,-3.93,-8.71
45.7,390,-3.87,-8.61
45.3,390.1,-3.92,-8.7
44.8,390.2,-3.82,-8.69
44.3,390.3,-3.72,-8.62
43.7,390.4,-3.71,-8.75
43.1,390.5,-3.64,-8.85
42.5,390.6,-4.09,-8.47
42,390.7,-3.84,-8.57
41.7,390.8,-3.72,-8.75
41.3,390.9,-3.73,-8.66
40.9,391,-3.57,-8.65
40.4,391.1,-3.65,-8.65
40,391.2,-3.5,-8.56
39.4,391.3,NA,NA
38.8,391.4,-4.51,-8.36
38.3,391.5,-3.63,-8.44
37.8,391.6,-3.75,-8.41
37.4,391.7,-4.09,-8.19
36.9,391.8,-4.21,-8.39
36.4,391.9,-4.31,-8.41
35.8,392,-4.12,-8.31
35.3,392.1,-4.45,-8.12
34.8,392.2,-4.13,-8.07
34.3,392.3,-4.24,-7.97
33.9,392.4,-4.21,-8.18
33.4,392.5,-4.1,-7.94
32.9,392.6,-4.01,-7.98
32.6,392.7,-3.97,-8.05
32.3,392.8,-3.91,-8.4
32,392.9,-4.33,-8.34
31.6,393,-4.14,-8.64
31.1,393.1,-3.96,-8.7
30.6,393.2,-4.08,-8.62
30.4,393.3,-4.14,-8.6
30.1,393.4,-4.1,-8.41
29.6,393.5,-4.12,-8.59
29.1,393.6,-4.15,-8.42
28.6,393.7,-3.89,-8.55
28.1,393.8,-3.88,-8.65
27.7,393.9,-3.76,-8.67
27.3,394,-3.62,-8.73
26.9,394.1,-3.6,-8.73
26.4,394.2,-3.61,-8.67
26,394.3,-3.53,-8.54
25.5,394.4,-3.35,-8.4
25.2,394.5,-3.44,-9.03
24.9,394.6,-3.76,-8.62
24.7,394.7,-3.63,-8.45
24.4,394.8,-3.71,-8.55
24.2,394.9,-3.69,-8.58
23.9,395,-3.58,-8.43
23.5,395.1,-3.65,-8.49
23.1,395.2,-3.7,-8.5
22.7,395.3,-3.8,-8.55
22.4,395.4,-3.66,-8.46
22,395.5,-3.68,-8.38
21.6,395.6,-3.72,-8.45
21.3,395.7,-3.64,-8.44
20.9,395.8,-3.65,-8.3
20.4,395.9,-3.74,-8.29
19.9,396,-3.73,-8.25
19.5,396.1,-3.8,-8.24
19,396.2,-3.7,-8.78
18.6,396.3,-3.92,-9.59
18.1,396.4,-3.85,-8.28
17.8,396.5,-3.9,-8.17
17.4,396.6,-3.7,-8.33
16.9,396.7,-3.83,-8.49
16.5,396.8,-3.97,-8.37
16.1,396.9,-3.78,-8.72
15.7,397,-3.83,-8.63
15.3,397.1,-3.78,-9.31
14.9,397.2,-3.87,-9.35
14.6,397.3,-3.98,-9.68
14.3,397.4,NA,NA
14,397.5,-3.94,-9.61
13.7,397.6,-3.86,-9.42
13.4,397.7,-3.91,-9.25
13.1,397.8,-3.95,-9.47
12.8,397.9,-3.92,-9.44
12.5,398,-3.97,-9.56
12.1,398.1,-3.96,-9.09
11.8,398.2,-4.12,-8.93
11.5,398.3,-4.18,-8.85
11.2,398.4,-4.05,-9.58
10.9,398.5,-4.07,-8.93
10.6,398.6,-4.13,-8.99
10.3,398.7,-4.66,-9.45
9.9,398.8,-4.13,-9.13
9.6,398.9,-4.06,-9.08
9.3,399,-4.06,-9.09
9,399.1,-4.14,-9.16
8.7,399.2,-4.18,-9.32
8.3,399.3,-4.32,-9.37
8,399.4,-3.95,-9.1
7.7,399.5,-3.98,-9.1
7.4,399.6,-4.05,-9.62
7.1,399.7,-3.92,-9.35
6.7,399.8,-4.07,-9.93
6.4,399.9,-4.11,-9.77
6,400,-3.87,-9.2
5.7,400.1,-3.78,-9.09
5.5,400.2,-3.86,-9.03
5.2,400.3,-3.85,-9.09
4.9,400.4,-3.92,-9.07
4.5,400.5,-3.92,-9.31
4.3,400.6,-4.38,-9.25
4,400.7,-3.99,-9.47
3.8,400.8,-3.85,-9.45
3.5,400.9,-4.13,-9.83
3.2,401,-3.95,-9.59
2.8,401.1,-4.06,-9.73
2.5,401.2,-4.09,-9.93
2.2,401.3,-4.11,-10.02
1.9,401.4,-4.34,-9.79
1.7,401.5,-3.95,-9.77
1.5,401.6,-3.98,-9.91
1.4,401.7,-3.89,-9.71
1.2,401.8,-3.94,-9.76
1,401.9,-3.92,-9.65
0.7,402,-3.94,-9.73
0.5,402.1,-4.29,-9.53
0.3,402.2,-4.04,-9.35
-0.1,402.3,-3.82,-9.53
-0.4,402.4,-3.78,-9.51
-0.5,402.5,-3.71,-9.19
-0.7,402.6,-3.95,-8.88
-0.9,402.7,-3.73,-9
-1.2,402.8,-4.16,-8.86
-1.6,402.9,-3.8,-8.9
-1.9,403,-4.2,-8.63
-2.2,403.1,-4.34,-8.78
-2.5,403.2,-4.05,-8.84
-2.8,403.3,-4.01,-8.8
-3,403.4,-3.91,-9.13
-3.2,403.5,-3.87,-9.07
-3.3,403.6,-4.07,-8.98
-3.5,403.7,-4.46,-8.98
-3.6,403.8,-4.31,-8.88
-3.8,403.9,-3.93,-8.78
-3.9,404,-3.96,-9.11
-4.4,404.1,-4.27,-8.8
-5,404.2,-3.98,-8.98
-5.5,404.3,-3.81,-9.1
-5.7,404.4,-4.13,-8.99
-6,404.5,-3.93,-9.07
-6.2,404.6,-4.07,-9.08
-6.4,404.7,-3.92,-9.2
-6.7,404.8,-3.87,-9.51
-6.9,404.9,-3.86,-9.1
-7.2,405,-3.98,-9.24
-7.6,405.1,-3.99,-9.23
-7.8,405.2,-3.99,-9.32
-8,405.3,-4,-9.09
-8.2,405.4,-4,-9.22
-8.6,405.5,-4,-9.24
-8.8,405.6,-3.9,-9.2
-9,405.7,-4.12,-9.16
-9.1,405.8,-3.9,-9.01
-9.2,405.9,-3.8,-8.94
-9.5,406,-3.75,-8.95
-9.7,406.1,-3.85,-8.96
-10,406.2,-3.89,-9.11
-10.3,406.3,-3.68,-8.71
-10.5,406.4,-3.54,-8.61
-10.6,406.5,-3.61,-8.54
-10.9,406.6,-3.46,-8.48
-11.1,406.7,-3.45,-8.28
-11.5,406.8,-3.51,-8.25
-12,406.9,-3.48,-8.24
-12.3,407,-3.54,-8.29
-12.5,407.1,-3.43,-8.22
-12.7,407.2,-3.45,-8.13
-13,407.3,-3.52,-8.33
-13.3,407.4,-3.49,-7.93
-13.6,407.5,-3.49,-7.8
-14,407.6,-3.53,-7.64
-14.3,407.7,-3.5,-7.51
-14.6,407.8,-3.56,-7.3
-14.8,407.9,-3.53,-7.48
-15,408,-3.57,-7.55
-15.2,408.1,-3.57,-7.66
-15.4,408.2,-3.54,-7.8
-15.5,408.3,-3.47,-7.83
-15.7,408.4,-3.49,-7.83
-16,408.5,-3.5,-8.02
-16.2,408.6,-3.61,-8.08
-16.4,408.7,-3.76,-8.47
-16.7,408.8,-3.63,-8.46
-17.1,408.9,-3.61,-8.62
-17.4,409,-3.49,-8.66
-17.7,409.1,-3.45,-8.66
-18.1,409.2,-3.44,-8.72
-18.4,409.3,-3.44,-8.72
-18.6,409.4,-3.4,-8.71
-18.8,409.5,-3.4,-8.75
-19,409.6,-3.44,-8.66
-19.3,409.7,-3.54,-8.73
-19.6,409.8,-3.68,-8.8
-20,409.9,-3.57,-8.61
-20.3,410,-3.61,-8.6
-20.7,410.1,-3.48,-8.53
-21,410.2,-3.55,-8.55
-21.4,410.3,-3.66,-8.55
-21.7,410.4,-3.8,-8.66
-22.1,410.5,-3.8,-8.7
-22.5,410.6,-3.84,-8.55
-22.8,410.7,-4.17,-8.63
-23.2,410.8,-4.11,-8.48
-23.7,410.9,-4.44,-8.66
-24,411,-4.2,-8.54
-24.4,411.1,-4.21,-8.48
-24.7,411.2,-4.15,-8.64
-25.1,411.3,-3.88,-8.71
-25.4,411.4,-3.89,-8.83
-25.8,411.5,-3.85,-8.95
-26.2,411.6,-3.73,-9.12
-26.5,411.7,-3.77,-9.26
-26.7,411.8,-3.61,-9.24
-27.1,411.9,-3.77,-9.35
-27.4,412,-3.52,-9.2
-27.7,412.1,-3.6,-9.25
-28.1,412.2,-3.82,-9.25
-28.5,412.3,-3.73,-9.13
-29,412.4,-3.68,-9.18
-29.4,412.5,-3.76,-9.14
-29.8,412.6,-3.59,-8.83
-30.2,412.7,-3.59,-8.88
-30.6,412.8,-3.66,-8.88
-31,412.9,-3.76,-8.94
-31.3,413,-4,-8.97
-31.7,413.1,-3.84,-8.89
-32.2,413.2,-3.68,-8.75
-32.7,413.3,-3.71,-8.78
-33.1,413.4,-3.97,-8.82
-33.5,413.5,-3.7,-8.74
-33.9,413.6,-4.07,-8.99
-34.4,413.7,-3.97,-8.91
-34.8,413.8,-3.81,-8.83
-35.2,413.9,-3.73,-8.84
-35.7,414,-3.9,-8.92
-36.2,414.1,-3.76,-8.86
-36.7,414.2,-3.85,-9.02
-37.2,414.3,-3.56,-8.83
-37.7,414.4,-3.51,-8.67
-38.2,414.5,-3.51,-8.76
-38.7,414.6,-3.57,-8.54
