year (AD),age (BP),d18O (permil)
-5743.4,7693.4,-7.657
-5744.1,7694.1,-7.652
-5747.3,7697.3,-7.664
-5751.2,7701.2,-7.706
-5751.5,7701.5,-7.702
-5755.1,7705.1,-7.602
-5758.8,7708.8,-7.636
-5759,7709,-7.638
-5762.9,7712.9,-7.665
-5766.2,7716.2,-7.737
-5766.8,7716.8,-7.747
-5770.6,7720.6,-7.779
-5773.5,7723.5,-7.769
-5774.5,7724.5,-7.766
-5778.4,7728.4,-7.761
-5780.9,7730.9,-7.748
-5782.3,7732.3,-7.746
-5786.2,7736.2,-7.787
-5788.2,7738.2,-7.806
-5790.1,7740.1,-7.82
-5794,7744,-7.9
-5795.1,7745.1,-7.854
-5795.6,7745.6,-7.899
-5796.2,7746.2,-7.951
-5797.4,7747.4,-8.002
-5798.5,7748.5,-7.99
-5799.7,7749.7,-7.95
-5800.8,7750.8,-7.961
-5802,7752,-7.902
-5802.9,7752.9,-7.889
-5803.1,7753.1,-7.883
-5804.3,7754.3,-7.84
-5805.4,7755.4,-7.867
-5806.6,7756.6,-7.895
-5807.7,7757.7,-7.886
-5808.9,7758.9,-7.888
-5810,7760,-7.857
-5810.3,7760.3,-7.849
-5811.1,7761.1,-7.832
-5812.3,7762.3,-7.851
-5813.4,7763.4,-7.859
-5814.6,7764.6,-7.842
-5815.7,7765.7,-7.804
-5816.9,7766.9,-7.763
-5817.7,7767.7,-7.788
-5818,7768,-7.804
-5819.2,7769.2,-7.749
-5820.3,7770.3,-7.729
-5821.5,7771.5,-7.718
-5822.6,7772.6,-7.72
-5823.8,7773.8,-7.739
-5824.9,7774.9,-7.79
-5825,7775,-7.795
-5826.1,7776.1,-7.901
-5827.2,7777.2,-7.828
-5828.4,7778.4,-7.823
-5829.5,7779.5,-7.833
-5830.7,7780.7,-7.836
-5831.8,7781.8,-7.903
-5832.4,7782.4,-7.919
-5832.9,7782.9,-7.916
-5834.1,7784.1,-7.896
-5835.2,7785.2,-7.906
-5836.4,7786.4,-7.845
-5837.5,7787.5,-7.801
-5838.7,7788.7,-7.762
-5839.7,7789.7,-7.781
-5839.8,7789.8,-7.785
-5841,7791,-7.856
-5842.1,7792.1,-7.905
-5843.3,7793.3,-7.864
-5844.4,7794.4,-7.802
-5845.6,7795.6,-7.734
-5846.7,7796.7,-7.663
-5847.1,7797.1,-7.647
-5847.9,7797.9,-7.674
-5849,7799,-7.704
-5850.2,7800.2,-7.762
-5851.3,7801.3,-7.793
-5852.4,7802.4,-7.832
-5853.6,7803.6,-7.893
-5854.4,7804.4,-7.92
-5854.7,7804.7,-7.924
-5855.9,7805.9,-7.92
-5857,7807,-7.866
-5858.2,7808.2,-7.842
-5859.3,7809.3,-7.815
-5860.5,7810.5,-7.844
-5861.6,7811.6,-7.906
-5861.8,7811.8,-7.915
-5862.8,7812.8,-7.931
-5863.9,7813.9,-7.897
-5865.1,7815.1,-7.867
-5866.2,7816.2,-7.868
-5867.4,7817.4,-7.86
-5868.5,7818.5,-7.825
-5869.1,7819.1,-7.82
-5869.7,7819.7,-7.839
-5870.8,7820.8,-7.876
-5871.9,7821.9,-7.811
-5873.1,7823.1,-7.77
-5874.2,7824.2,-7.803
-5875.4,7825.4,-7.815
-5876.5,7826.5,-7.822
-5876.5,7826.5,-7.822
-5877.7,7827.7,-7.833
-5878.8,7828.8,-7.841
-5880,7830,-7.794
-5881.1,7831.1,-7.812
-5882.3,7832.3,-7.813
-5883.4,7833.4,-7.802
-5883.8,7833.8,-7.805
-5884.6,7834.6,-7.808
-5885.7,7835.7,-7.788
-5886.9,7836.9,-7.781
-5888,7838,-7.848
-5889.2,7839.2,-7.822
-5890.3,7840.3,-7.826
-5891.2,7841.2,-7.847
-5891.4,7841.4,-7.849
-5892.6,7842.6,-7.853
-5893.7,7843.7,-7.86
-5894.9,7844.9,-7.861
-5896,7846,-7.858
-5897.2,7847.2,-7.833
-5898.3,7848.3,-7.781
-5898.5,7848.5,-7.776
-5899.5,7849.5,-7.774
-5900.6,7850.6,-7.807
-5901.8,7851.8,-7.832
-5902.9,7852.9,-7.859
-5904.1,7854.1,-7.905
-5905.2,7855.2,-7.907
-5905.9,7855.9,-7.913
-5906.4,7856.4,-7.909
-5907.5,7857.5,-7.88
-5908.7,7858.7,-7.824
-5909.8,7859.8,-7.777
-5910.9,7860.9,-7.795
-5912.1,7862.1,-7.755
-5913.2,7863.2,-7.769
-5913.2,7863.2,-7.769
-5914.4,7864.4,-7.764
-5915.5,7865.5,-7.779
-5916.7,7866.7,-7.751
-5917.8,7867.8,-7.728
-5919,7869,-7.726
-5920.1,7870.1,-7.718
-5920.6,7870.6,-7.693
-5921.3,7871.3,-7.671
-5922.4,7872.4,-7.685
-5923.6,7873.6,-7.711
-5924.7,7874.7,-7.707
-5925.9,7875.9,-7.719
-5927,7877,-7.732
-5928,7878,-7.706
-5928.2,7878.2,-7.708
-5929.3,7879.3,-7.741
-5930.5,7880.5,-7.779
-5931.6,7881.6,-7.825
-5932.7,7882.7,-7.879
-5933.9,7883.9,-7.854
-5935,7885,-7.828
-5935.3,7885.3,-7.819
-5936.2,7886.2,-7.797
-5937.3,7887.3,-7.805
-5938.5,7888.5,-7.809
-5939.6,7889.6,-7.837
-5940.8,7890.8,-7.871
-5941.9,7891.9,-7.868
-5942.7,7892.7,-7.867
-5943.1,7893.1,-7.868
-5944.2,7894.2,-7.87
-5945.4,7895.4,-7.875
-5946.5,7896.5,-7.861
-5947.7,7897.7,-7.842
-5948.8,7898.8,-7.843
-5950,7900,-7.812
-5950,7900,-7.81
-5951.1,7901.1,-7.787
-5952.2,7902.2,-7.751
-5953.4,7903.4,-7.75
-5954.5,7904.5,-7.734
-5955.7,7905.7,-7.72
-5956.8,7906.8,-7.704
-5957.4,7907.4,-7.713
-5958,7908,-7.733
-5959.1,7909.1,-7.764
-5960.3,7910.3,-7.79
-5961.4,7911.4,-7.802
-5962.6,7912.6,-7.842
-5963.7,7913.7,-7.88
-5964.7,7914.7,-7.886
-5964.9,7914.9,-7.885
-5966,7916,-7.923
-5967.9,7917.9,-7.876
-5971.7,7921.7,-7.915
-5972.1,7922.1,-7.92
-5973.6,7923.6,-7.957
-5975.5,7925.5,-8.012
-5977.4,7927.4,-8.016
-5979.3,7929.3,-8.023
-5979.4,7929.4,-8.026
-5981.2,7931.2,-8.085
-5983.1,7933.1,-8.02
-5985,7935,-8.064
-5986.8,7936.8,-8.062
-5986.9,7936.9,-8.062
-5988.8,7938.8,-8.102
-5990.7,7940.7,-8.061
-5992.6,7942.6,-8.013
-5994.1,7944.1,-8.015
-5994.5,7944.5,-8.016
-5996.4,7946.4,-8.02
-5998.3,7948.3,-8.026
-6000.2,7950.2,-7.971
-6001.5,7951.5,-7.929
-6002.1,7952.1,-7.911
-6004,7954,-7.925
-6005.9,7955.9,-7.986
-6007.8,7957.8,-7.929
-6008.8,7958.8,-7.939
-6009.7,7959.7,-7.948
-6011.6,7961.6,-7.928
-6013.5,7963.5,-7.936
-6015.4,7965.4,-7.983
-6016.2,7966.2,-7.981
-6017.3,7967.3,-7.959
-6019.2,7969.2,-7.931
-6021.1,7971.1,-7.967
-6023,7973,-8.024
-6023.6,7973.6,-8.015
-6024.9,7974.9,-7.987
-6026.8,7976.8,-8.01
-6028.7,7978.7,-8.036
-6030.6,7980.6,-8.117
-6030.9,7980.9,-8.129
-6032.5,7982.5,-8.209
-6034.4,7984.4,-8.339
-6036.3,7986.3,-8.352
-6038.2,7988.2,-8.327
-6038.3,7988.3,-8.326
-6040.1,7990.1,-8.253
-6042,7992,-8.274
-6043.9,7993.9,-8.274
-6045.6,7995.6,-8.206
-6045.8,7995.8,-8.196
-6047.7,7997.7,-8.133
-6049.6,7999.6,-8.131
-6051.5,8001.5,-8.139
-6053,8003,-8.11
-6053.4,8003.4,-8.105
-6055.3,8005.3,-8.101
-6057.2,8007.2,-8.111
-6059.1,8009.1,-8.127
-6060.3,8010.3,-8.155
-6061,8011,-8.172
-6062.9,8012.9,-8.16
-6064.8,8014.8,-8.173
-6066.7,8016.7,-8.097
-6067.7,8017.7,-8.068
-6068.6,8018.6,-8.053
-6070.5,8020.5,-8.08
-6072.4,8022.4,-8.139
-6074.3,8024.3,-8.126
-6075,8025,-8.125
-6076.2,8026.2,-8.13
-6078.1,8028.1,-8.193
-6080,8030,-8.285
-6081.9,8031.9,-8.34
-6082.4,8032.4,-8.334
-6083.8,8033.8,-8.294
-6085.7,8035.7,-8.225
-6087.6,8037.6,-8.166
-6089.5,8039.5,-8.206
-6089.7,8039.7,-8.206
-6091.4,8041.4,-8.141
-6093.3,8043.3,-8.087
-6095.2,8045.2,-8.102
-6097.1,8047.1,-8.113
-6097.1,8047.1,-8.111
-6099,8049,-8.033
-6100.9,8050.9,-8.021
-6102.8,8052.8,-7.988
-6104.4,8054.4,-8.023
-6104.7,8054.7,-8.029
-6106.6,8056.6,-8.032
-6108.5,8058.5,-8.005
-6110.4,8060.4,-8.012
-6111.8,8061.8,-8.011
-6112.3,8062.3,-8.009
-6114.2,8064.2,-7.993
-6116.1,8066.1,-7.989
-6118,8068,-7.952
-6119.1,8069.1,-7.971
-6119.9,8069.9,-7.987
-6121.8,8071.8,-8.02
-6123.7,8073.7,-8.015
-6125.6,8075.6,-8.034
-6126.5,8076.5,-8.019
-6127.5,8077.5,-7.994
-6129.4,8079.4,-7.987
-6131.3,8081.3,-7.977
-6133.2,8083.2,-7.934
-6133.9,8083.9,-7.923
-6135.1,8085.1,-7.91
-6137,8087,-7.961
-6138.9,8088.9,-7.936
-6140.8,8090.8,-7.949
-6141.2,8091.2,-7.956
-6142.7,8092.7,-7.982
-6144.6,8094.6,-7.959
-6146.5,8096.5,-7.957
-6148.4,8098.4,-8.014
-6148.6,8098.6,-8.019
-6150.3,8100.3,-8.073
-6152.2,8102.2,-8.056
-6154.1,8104.1,-8.221
-6155.9,8105.9,-8.117
-6156,8106,-8.113
-6157.9,8107.9,-8.527
-6159.8,8109.8,-8.637
-6161.7,8111.7,-8.38
-6163.3,8113.3,-8.234
-6163.6,8113.6,-8.214
-6165.5,8115.5,-8.198
-6167.4,8117.4,-8.178
-6169.3,8119.3,-8.146
-6170.6,8120.6,-8.134
-6171.2,8121.2,-8.134
-6173.1,8123.1,-8.161
-6175,8125,-8.093
-6176.9,8126.9,-8.096
-6178,8128,-8.129
-6178.8,8128.8,-8.153
-6180.7,8130.7,-8.045
-6182.6,8132.6,-8.041
-6184.5,8134.5,-8.075
-6185.3,8135.3,-8.056
-6186.4,8136.4,-8.021
-6188.3,8138.3,-8.083
-6190.2,8140.2,-8.102
-6192.1,8142.1,-8.133
-6192.7,8142.7,-8.127
-6194,8144,-8.112
-6195.9,8145.9,-8.137
-6197.8,8147.8,-8.058
-6199.7,8149.7,-8.038
-6200,8150,-8.036
-6201.6,8151.6,-8.03
-6203.5,8153.5,-8.094
-6205.4,8155.4,-8.103
-6207.3,8157.3,-8.107
-6207.4,8157.4,-8.108
-6209.2,8159.2,-8.15
-6211.1,8161.1,-8.146
-6213,8163,-8.084
-6214.7,8164.7,-8.066
-6214.9,8164.9,-8.065
-6216.8,8166.8,-8.07
-6218.7,8168.7,-8.091
-6220.6,8170.6,-8.075
-6222.1,8172.1,-8.053
-6222.5,8172.5,-8.053
-6224.4,8174.4,-8.072
-6226.3,8176.3,-8.065
-6228.2,8178.2,-8.069
-6229.4,8179.4,-8.084
-6230.1,8180.1,-8.092
-6232,8182,-8.146
-6233.9,8183.9,-8.086
-6235.8,8185.8,-8.092
-6236.8,8186.8,-8.086
-6237.7,8187.7,-8.093
-6239.6,8189.6,-8.13
-6241.5,8191.5,-8.146
-6243.4,8193.4,-8.132
-6245,8195,-8.087
-6245.3,8195.3,-8.083
-6247.2,8197.2,-8.057
-6249.1,8199.1,-8.009
-6251,8201,-7.997
-6252.9,8202.9,-7.957
-6253.3,8203.3,-7.96
-6254.8,8204.8,-7.982
-6256.7,8206.7,-7.925
-6258.6,8208.6,-7.932
-6260.5,8210.5,-7.942
-6261.5,8211.5,-7.964
-6262.4,8212.4,-7.981
-6264.3,8214.3,-8.002
-6266.2,8216.2,-8.032
-6268.1,8218.1,-8.074
-6269.8,8219.8,-8.031
-6270,8220,-8.025
-6271.9,8221.9,-8.037
-6273.8,8223.8,-8.015
-6275.7,8225.7,-7.951
-6277.6,8227.6,-7.912
-6278,8228,-7.907
-6279.5,8229.5,-7.903
-6281.4,8231.4,-7.856
-6283.3,8233.3,-7.867
-6285.2,8235.2,-7.923
-6286.3,8236.3,-7.869
-6287.1,8237.1,-7.824
-6289,8239,-7.904
-6290.9,8240.9,-7.904
-6292.8,8242.8,-7.823
-6294.5,8244.5,-7.823
-6294.7,8244.7,-7.825
-6296.6,8246.6,-7.844
-6298.5,8248.5,-7.861
-6300.4,8250.4,-7.864
-6302.3,8252.3,-7.906
-6302.8,8252.8,-7.905
-6304.2,8254.2,-7.88
-6306.1,8256.1,-7.864
-6308,8258,-7.827
-6309.9,8259.9,-7.859
-6311,8261,-7.871
-6311.8,8261.8,-7.878
-6313.7,8263.7,-7.882
-6315.6,8265.6,-7.868
-6317.5,8267.5,-7.873
-6319.3,8269.3,-7.931
-6319.4,8269.4,-7.933
-6321.3,8271.3,-7.935
-6323.2,8273.2,-7.949
-6325.1,8275.1,-7.997
-6327,8277,-8.031
-6327.5,8277.5,-8.061
-6328.9,8278.9,-8.126
-6330.8,8280.8,-8.079
-6332.7,8282.7,-8.007
-6334.6,8284.6,-7.968
-6335.8,8285.8,-7.974
-6336.5,8286.5,-7.987
-6338.4,8288.4,-8.025
-6340.3,8290.3,-8.068
-6342.2,8292.2,-8.003
-6344,8294,-7.894
-6344.1,8294.1,-7.901
-6346,8296,-8.066
-6347.9,8297.9,-8.046
-6349.8,8299.8,-8.043
-6351.7,8301.7,-8.113
-6352.3,8302.3,-8.122
-6353.6,8303.6,-8.12
-6355.5,8305.5,-8.121
-6357.4,8307.4,-8.112
-6359.3,8309.3,-8.059
-6361.2,8311.2,-8.04
-6362.6,8312.6,-7.972
-6363.1,8313.1,-7.946
-6365,8315,-7.915
-6366.9,8316.9,-7.871
-6368.8,8318.8,-7.862
-6370.7,8320.7,-7.804
-6370.8,8320.8,-7.8
-6372.6,8322.6,-7.786
-6374.5,8324.5,-7.805
-6376.4,8326.4,-7.846
-6378.3,8328.3,-7.915
-6379.1,8329.1,-7.93
-6380.2,8330.2,-7.931
-6382.1,8332.1,-7.897
-6384,8334,-7.921
-6385.9,8335.9,-7.968
-6387.3,8337.3,-7.929
-6387.8,8337.8,-7.918
-6389.7,8339.7,-7.959
-6391.6,8341.6,-7.977
-6393.5,8343.5,-8.021
-6395.4,8345.4,-8.043
-6395.6,8345.6,-8.047
-6397.3,8347.3,-8.096
-6399.2,8349.2,-8.102
-6401.1,8351.1,-8.059
-6403,8353,-8.033
-6403.8,8353.8,-8.009
-6404.9,8354.9,-7.977
-6406.8,8356.8,-7.88
-6408.7,8358.7,-7.911
-6410.6,8360.6,-7.946
-6412.1,8362.1,-7.946
-6412.5,8362.5,-7.945
-6414.4,8364.4,-7.956
-6416.3,8366.3,-8.008
-6418.2,8368.2,-8.021
-6420.1,8370.1,-8.126
-6420.3,8370.3,-8.12
-6422,8372,-8.06
-6423.9,8373.9,-7.922
-6425.8,8375.8,-7.933
-6427.7,8377.7,-8.087
-6428.6,8378.6,-8.158
-6429.6,8379.6,-8.217
-6431.5,8381.5,-8.229
-6433.4,8383.4,-8.248
-6435.3,8385.3,-8.169
-6436.8,8386.8,-8.135
-6437.2,8387.2,-8.135
-6439.1,8389.1,-8.162
-6441,8391,-8.187
-6442.9,8392.9,-8.3
-6444.8,8394.8,-8.326
-6445.1,8395.1,-8.322
-6446.7,8396.7,-8.195
-6448.6,8398.6,-8.087
-6450.5,8400.5,-8.03
-6452.4,8402.4,-7.982
-6453.3,8403.3,-7.958
-6454.3,8404.3,-7.962
-6456.2,8406.2,-8.033
-6458.1,8408.1,-8.13
-6460,8410,-8.119
-6461.6,8411.6,-8.149
-6461.9,8411.9,-8.152
-6463.8,8413.8,-8.149
-6465.7,8415.7,-8.167
-6467.6,8417.6,-8.089
-6469.5,8419.5,-8.021
-6469.8,8419.8,-8.017
-6471.4,8421.4,-8.061
-6473.3,8423.3,-8.116
-6475.2,8425.2,-8.177
-6477.1,8427.1,-8.206
-6478.1,8428.1,-8.197
-6479,8429,-8.163
-6480.9,8430.9,-8.005
-6482.8,8432.8,-7.962
-6484.7,8434.7,-7.936
-6486.3,8436.3,-7.928
-6486.6,8436.6,-7.931
-6488.5,8438.5,-7.972
-6490.4,8440.4,-8.021
-6492.3,8442.3,-8.054
-6494.2,8444.2,-8.065
-6494.6,8444.6,-8.073
-6496.1,8446.1,-8.101
-6498,8448,-8.082
-6499.9,8449.9,-8.043
-6501.8,8451.8,-8.089
-6502.8,8452.8,-8.056
-6503.7,8453.7,-8.029
-6505.6,8455.6,-8.021
-6507.5,8457.5,-7.998
-6509.4,8459.4,-8.009
-6511.1,8461.1,-8.047
-6511.3,8461.3,-8.093
-6519.3,8469.3,-8.189
-6527.6,8477.6,-8.16
-6535.8,8485.8,-8.168
-6544.8,8494.8,-8.109
-6556.1,8506.1,-8.04
-6567.4,8517.4,-8.029
-6578.7,8528.7,-8.03
-6589.9,8539.9,-8.057
-6601.2,8551.2,-7.679
-6612.5,8562.5,-7.927
-6623.8,8573.8,-8.105
-6635.1,8585.1,-8.039
-6646.3,8596.3,-8.001
-6657.6,8607.6,-8.057
-6668.9,8618.9,-8.039
-6680.2,8630.2,-7.959
-6691.5,8641.5,-7.84
-6702.7,8652.7,-7.782
-6714,8664,-7.909
-6725.3,8675.3,-7.995
-6736.6,8686.6,-7.893
-6747.9,8697.9,-7.96
-6759.1,8709.1,-8.089
-6770.4,8720.4,-8.199
-6781.7,8731.7,-8.328
-6793,8743,-8.389
-6804.3,8754.3,-8.21
-6815.5,8765.5,-8.1
-6829.3,8779.3,-8.01
-6850.6,8800.6,-7.979
-6872,8822,-7.979
-6893.3,8843.3,-7.713
-6914.6,8864.6,-7.807
-6935.9,8885.9,-7.72
-6957.2,8907.2,-7.788
-6978.6,8928.6,-7.8
-6999.9,8949.9,-7.88
-7021.2,8971.2,-8.058
-7042.5,8992.5,-8.083
-7063.9,9013.9,-8.407
-7085.2,9035.2,-8.449
-7106.5,9056.5,-8.548
-7127.8,9077.8,-8.569
-7149.1,9099.1,-8.637
-7170.5,9120.5,-8.193
-7191.8,9141.8,-8.019
-7213.1,9163.1,-7.8
-7234.4,9184.4,-7.919
-7255.7,9205.7,-8.067
-7277.1,9227.1,-8.029
-7298.4,9248.4,-7.96
-7319.7,9269.7,-7.972
-7341,9291,-8.259
-7362.3,9312.3,-8.073
-7383.7,9333.7,-8.287
-7405,9355,-8.369
-7426.3,9376.3,-8.267
-7447.6,9397.6,-7.961
-7468.9,9418.9,-7.8
-7490.2,9440.2,-7.989
-7511.6,9461.6,-8.182
-7532.9,9482.9,-8.636
-7554.2,9504.2,-8.52
-7575.5,9525.5,-8.547
-7596.8,9546.8,-8.41
-7618.2,9568.2,-8.369
-7639.5,9589.5,-8.274
-7660.8,9610.8,-8.636
-7682.1,9632.1,-8.609
-7703.4,9653.4,-8.47
-7724.8,9674.8,-8.412
-7746.1,9696.1,-8.738
-7767.4,9717.4,-8.791
-7788.7,9738.7,-9.025
-7810,9760,-8.869
-7831.4,9781.4,-8.839
-7852.7,9802.7,-8.829
-7874,9824,-8.799
-7895.3,9845.3,-8.522
-7916.7,9866.7,-8.519
-7938,9888,-8.509
-7959.3,9909.3,-8.744
-7980.6,9930.6,-8.434
