age (BP),temperature (degC)
2468.49,-29.707
2470.22,-29.703
2471.95,-29.7
2473.68,-29.696
2475.41,-29.693
2477.14,-29.69
2478.87,-29.687
2480.61,-29.685
2482.34,-29.682
2484.07,-29.679
2485.8,-29.677
2487.53,-29.674
2489.26,-29.672
2490.99,-29.669
2492.73,-29.665
2494.46,-29.661
2496.19,-29.658
2497.92,-29.656
2499.65,-29.653
2501.38,-29.651
2503.11,-29.65
2504.85,-29.65
2506.58,-29.649
2508.31,-29.649
2510.04,-29.649
2511.77,-29.649
2513.5,-29.649
2515.23,-29.648
2516.97,-29.648
2518.7,-29.647
2520.43,-29.647
2522.16,-29.647
2523.89,-29.646
2525.62,-29.646
2527.36,-29.645
2529.09,-29.644
2530.82,-29.643
2532.55,-29.642
2534.28,-29.642
2536.01,-29.64
2537.74,-29.639
2539.48,-29.639
2541.21,-29.639
2542.94,-29.64
2544.67,-29.64
2546.4,-29.641
2548.13,-29.642
2549.86,-29.642
2551.6,-29.643
2553.33,-29.644
2555.06,-29.645
2556.79,-29.646
2558.52,-29.647
2560.25,-29.648
2561.98,-29.649
2563.72,-29.65
2565.45,-29.651
2567.18,-29.653
2568.91,-29.654
2570.64,-29.655
2572.37,-29.656
2574.1,-29.657
2575.84,-29.659
2577.57,-29.66
2579.3,-29.661
2581.03,-29.661
2582.76,-29.662
2584.49,-29.662
2586.23,-29.664
2587.96,-29.665
2589.69,-29.667
2591.42,-29.67
2593.15,-29.673
2594.88,-29.676
2596.61,-29.68
2598.35,-29.683
2600.08,-29.685
2601.81,-29.687
2603.54,-29.687
2605.27,-29.688
2607,-29.689
2608.73,-29.689
2610.47,-29.69
2612.2,-29.69
2613.93,-29.69
2615.66,-29.69
2617.39,-29.69
2619.12,-29.691
2620.85,-29.691
2622.59,-29.692
2624.32,-29.693
2626.05,-29.694
2627.78,-29.696
2629.51,-29.698
2631.24,-29.7
2632.97,-29.701
2634.71,-29.702
2636.44,-29.704
2638.17,-29.705
2639.9,-29.705
2641.63,-29.706
2643.36,-29.706
2645.1,-29.706
2646.83,-29.706
2648.56,-29.705
2650.29,-29.705
2652.02,-29.705
2653.75,-29.706
2655.48,-29.707
2657.22,-29.708
2658.95,-29.709
2660.68,-29.711
2662.41,-29.712
2664.14,-29.713
2665.87,-29.714
2667.6,-29.715
2669.34,-29.717
2671.07,-29.719
2672.8,-29.721
2674.53,-29.722
2676.26,-29.723
2677.99,-29.724
2679.72,-29.725
2681.46,-29.726
2683.19,-29.727
2684.92,-29.728
2686.65,-29.729
2688.38,-29.73
2690.11,-29.73
2691.85,-29.731
2693.58,-29.731
2695.31,-29.73
2697.04,-29.73
2698.77,-29.73
2700.5,-29.731
2702.23,-29.734
2703.97,-29.736
2705.7,-29.738
2707.43,-29.74
2709.16,-29.742
2710.89,-29.744
2712.62,-29.746
2714.35,-29.749
2716.09,-29.753
2717.82,-29.757
2719.55,-29.761
2721.28,-29.764
2723.01,-29.766
2724.74,-29.768
2726.47,-29.769
2728.21,-29.771
2729.94,-29.774
2731.67,-29.777
2733.4,-29.78
2735.13,-29.784
2736.86,-29.788
2738.59,-29.792
2740.33,-29.796
2742.06,-29.8
2743.79,-29.804
2745.52,-29.808
2747.25,-29.812
2748.98,-29.816
2750.72,-29.819
2752.45,-29.823
2754.18,-29.826
2755.91,-29.829
2757.64,-29.831
2759.37,-29.834
2761.1,-29.838
2762.84,-29.841
2764.57,-29.845
2766.3,-29.848
2768.03,-29.852
2769.76,-29.855
2771.49,-29.858
2773.22,-29.862
2774.96,-29.866
2776.69,-29.87
2778.42,-29.874
2780.15,-29.879
2781.88,-29.884
2783.61,-29.889
2785.34,-29.895
2787.08,-29.9
2788.81,-29.905
2790.54,-29.909
2792.27,-29.914
2794,-29.918
2795.73,-29.922
2797.46,-29.926
2799.2,-29.93
2800.93,-29.932
2802.66,-29.934
2804.39,-29.936
2806.12,-29.938
2807.85,-29.941
2809.59,-29.945
2811.32,-29.949
2813.05,-29.952
2814.78,-29.955
2816.51,-29.958
2818.24,-29.961
2819.97,-29.963
2821.71,-29.965
2823.44,-29.968
2825.17,-29.97
2826.9,-29.972
2828.63,-29.974
2830.36,-29.975
2832.09,-29.975
2833.83,-29.976
2835.56,-29.976
2837.29,-29.975
2839.02,-29.974
2840.75,-29.973
2842.48,-29.971
2844.21,-29.97
2845.95,-29.969
2847.68,-29.969
2849.41,-29.968
2851.14,-29.968
2852.87,-29.967
2854.6,-29.967
2856.33,-29.966
2858.07,-29.965
2859.8,-29.964
2861.53,-29.962
2863.26,-29.96
2864.99,-29.957
2866.72,-29.955
2868.46,-29.953
2870.19,-29.95
2871.92,-29.948
2873.65,-29.946
2875.38,-29.944
2877.11,-29.942
2878.84,-29.939
2880.58,-29.936
2882.31,-29.933
2884.04,-29.929
2885.77,-29.924
2887.5,-29.92
2889.23,-29.916
2890.96,-29.914
2892.7,-29.911
2894.43,-29.908
2896.16,-29.906
2897.89,-29.903
2899.62,-29.901
2901.35,-29.899
2903.08,-29.897
2904.82,-29.895
2906.55,-29.893
2908.28,-29.89
2910.01,-29.887
2911.74,-29.885
2913.47,-29.882
2915.2,-29.879
2916.94,-29.875
2918.67,-29.872
2920.4,-29.869
2922.13,-29.866
2923.86,-29.864
2925.59,-29.863
2927.33,-29.861
2929.06,-29.86
2930.79,-29.859
2932.52,-29.858
2934.25,-29.858
2935.98,-29.859
2937.71,-29.86
2939.45,-29.861
2941.18,-29.862
2942.91,-29.864
2944.64,-29.866
2946.37,-29.867
2948.1,-29.869
2949.83,-29.871
2951.57,-29.872
2953.3,-29.874
2955.03,-29.876
2956.76,-29.879
2958.49,-29.881
2960.22,-29.884
2961.95,-29.888
2963.69,-29.89
2965.42,-29.893
2967.15,-29.895
2968.88,-29.897
2970.61,-29.899
2972.34,-29.901
2974.07,-29.903
2975.81,-29.904
2977.54,-29.906
2979.27,-29.907
2981,-29.909
2982.73,-29.911
2984.46,-29.914
2986.2,-29.918
2987.93,-29.921
2989.66,-29.923
2991.39,-29.925
2993.12,-29.926
2994.85,-29.927
2996.58,-29.929
2998.32,-29.93
3000.05,-29.931
3001.78,-29.933
3003.51,-29.935
3005.24,-29.937
3006.97,-29.938
3008.7,-29.939
3010.44,-29.94
3012.17,-29.941
3013.9,-29.942
3015.63,-29.943
3017.36,-29.944
3019.09,-29.945
3020.82,-29.946
3022.56,-29.946
3024.29,-29.946
3026.02,-29.945
3027.75,-29.945
3029.48,-29.944
3031.21,-29.943
3032.94,-29.941
3034.68,-29.939
3036.41,-29.938
3038.14,-29.936
3039.87,-29.934
3041.6,-29.933
3043.33,-29.93
3045.07,-29.928
3046.8,-29.926
3048.53,-29.923
3050.26,-29.919
3051.99,-29.915
3053.72,-29.911
3055.45,-29.907
3057.19,-29.902
3058.92,-29.897
3060.65,-29.892
3062.38,-29.888
3064.11,-29.884
3065.84,-29.88
3067.57,-29.875
3069.31,-29.871
3071.04,-29.867
3072.77,-29.863
3074.5,-29.859
3076.23,-29.856
3077.96,-29.853
3079.69,-29.851
3081.43,-29.848
3083.16,-29.845
3084.89,-29.842
3086.62,-29.838
3088.35,-29.834
3090.08,-29.831
3091.81,-29.828
3093.55,-29.825
3095.28,-29.822
3097.01,-29.819
3098.74,-29.815
3100.47,-29.812
3102.2,-29.808
3103.94,-29.804
3105.67,-29.8
3107.4,-29.797
3109.13,-29.794
3110.86,-29.792
3112.59,-29.791
3114.32,-29.789
3116.06,-29.787
3117.79,-29.786
3119.52,-29.785
3121.25,-29.783
3122.98,-29.783
3124.71,-29.782
3126.44,-29.782
3128.18,-29.781
3129.91,-29.781
3131.64,-29.78
3133.37,-29.78
3135.1,-29.78
3136.83,-29.78
3138.56,-29.78
3140.3,-29.779
3142.03,-29.778
3143.76,-29.778
3145.49,-29.779
3147.22,-29.779
3148.95,-29.781
3150.68,-29.782
3152.42,-29.784
3154.15,-29.786
3155.88,-29.788
3157.61,-29.79
3159.34,-29.791
3161.07,-29.793
3162.81,-29.794
3164.54,-29.796
3166.27,-29.798
3168,-29.8
3169.73,-29.802
3171.46,-29.804
3173.19,-29.805
3174.93,-29.806
3176.66,-29.807
3178.39,-29.807
3180.12,-29.808
3181.85,-29.808
3183.58,-29.809
3185.31,-29.809
3187.05,-29.81
3188.78,-29.812
3190.51,-29.813
3192.24,-29.814
3193.97,-29.816
3195.7,-29.818
3197.43,-29.82
3199.17,-29.822
3200.9,-29.823
3202.63,-29.825
3204.36,-29.827
3206.09,-29.829
3207.82,-29.83
3209.55,-29.83
3211.29,-29.831
3213.02,-29.831
3214.75,-29.83
3216.48,-29.83
3218.21,-29.829
3219.94,-29.828
3221.68,-29.826
3223.41,-29.824
3225.14,-29.822
3226.87,-29.82
3228.6,-29.818
3230.33,-29.816
3232.06,-29.814
3233.8,-29.812
3235.53,-29.812
3237.26,-29.811
3238.99,-29.81
3240.72,-29.809
3242.45,-29.807
3244.18,-29.806
3245.92,-29.803
3247.65,-29.8
3249.38,-29.797
3251.11,-29.793
3252.84,-29.79
3254.57,-29.787
3256.3,-29.784
3258.04,-29.782
3259.77,-29.779
3261.5,-29.777
3263.23,-29.774
3264.96,-29.771
3266.69,-29.769
3268.42,-29.766
3270.16,-29.763
3271.89,-29.76
3273.62,-29.758
3275.35,-29.755
3277.08,-29.752
3278.81,-29.749
3280.55,-29.746
3282.28,-29.744
3284.01,-29.741
3285.74,-29.739
3287.47,-29.736
3289.2,-29.733
3290.93,-29.73
3292.67,-29.727
3294.4,-29.723
3296.13,-29.72
3297.86,-29.716
3299.59,-29.713
3301.32,-29.71
3303.05,-29.707
3304.79,-29.704
3306.52,-29.7
3308.25,-29.698
3309.98,-29.695
3311.71,-29.693
3313.44,-29.691
3315.17,-29.689
3316.91,-29.686
3318.64,-29.685
3320.37,-29.683
3322.1,-29.682
3323.83,-29.682
3325.56,-29.682
3327.29,-29.681
3329.03,-29.681
3330.76,-29.68
3332.49,-29.679
3334.22,-29.678
3335.95,-29.676
3337.68,-29.675
3339.42,-29.674
3341.15,-29.673
3342.88,-29.672
3344.61,-29.672
3346.34,-29.672
3348.07,-29.672
3349.8,-29.672
3351.54,-29.673
3353.27,-29.672
3355,-29.672
3356.73,-29.671
3358.46,-29.67
3360.19,-29.67
3361.92,-29.669
3363.66,-29.668
3365.39,-29.667
3367.12,-29.666
3368.85,-29.665
3370.58,-29.664
3372.31,-29.663
3374.04,-29.663
3375.78,-29.663
3377.51,-29.664
3379.24,-29.664
3380.97,-29.664
3382.7,-29.664
3384.43,-29.663
3386.16,-29.662
3387.9,-29.661
3389.63,-29.66
3391.36,-29.658
3393.09,-29.657
3394.82,-29.656
3396.55,-29.654
3398.29,-29.653
3400.02,-29.651
3401.75,-29.649
3403.48,-29.647
3405.21,-29.645
3406.94,-29.644
3408.67,-29.642
3410.41,-29.64
3412.14,-29.638
3413.87,-29.636
3415.6,-29.634
3417.33,-29.633
3419.06,-29.631
3420.79,-29.629
3422.53,-29.627
3424.26,-29.625
3425.99,-29.624
3427.72,-29.623
3429.45,-29.621
3431.18,-29.62
3432.91,-29.619
3434.65,-29.617
3436.38,-29.615
3438.11,-29.613
3439.84,-29.611
3441.57,-29.608
3443.3,-29.606
3445.04,-29.603
3446.77,-29.6
3448.5,-29.597
3450.23,-29.595
3451.96,-29.592
3453.69,-29.59
3455.42,-29.589
3457.16,-29.587
3458.89,-29.586
3460.62,-29.585
3462.35,-29.585
3464.08,-29.584
3465.81,-29.585
3467.54,-29.585
3469.28,-29.586
3471.01,-29.586
3472.74,-29.587
3474.47,-29.586
3476.2,-29.585
3477.93,-29.584
3479.66,-29.583
3481.4,-29.583
3483.13,-29.582
3484.86,-29.582
3486.59,-29.582
3488.32,-29.582
3490.05,-29.582
3491.78,-29.582
3493.52,-29.582
3495.25,-29.581
3496.98,-29.581
3498.71,-29.581
3500.44,-29.582
3502.17,-29.582
3503.91,-29.581
3505.64,-29.581
3507.37,-29.581
3509.1,-29.581
3510.83,-29.581
3512.56,-29.581
3514.29,-29.581
3516.03,-29.581
3517.76,-29.581
3519.49,-29.58
3521.22,-29.579
3522.95,-29.577
3524.68,-29.575
3526.41,-29.572
3528.15,-29.569
3529.88,-29.567
3531.61,-29.564
3533.34,-29.562
3535.07,-29.559
3536.8,-29.557
3538.53,-29.555
3540.27,-29.552
3542,-29.549
3543.73,-29.546
3545.46,-29.543
3547.19,-29.54
3548.92,-29.536
3550.65,-29.532
3552.39,-29.528
3554.12,-29.524
3555.85,-29.521
3557.58,-29.517
3559.31,-29.513
3561.04,-29.509
3562.78,-29.505
3564.51,-29.501
3566.24,-29.496
3567.97,-29.491
3569.7,-29.487
3571.43,-29.482
3573.16,-29.477
3574.9,-29.473
3576.63,-29.469
3578.36,-29.465
3580.09,-29.461
3581.82,-29.457
3583.55,-29.452
3585.28,-29.447
3587.02,-29.442
3588.75,-29.437
3590.48,-29.433
3592.21,-29.429
3593.94,-29.425
3595.67,-29.422
3597.4,-29.418
3599.14,-29.414
3600.87,-29.411
3602.6,-29.407
3604.33,-29.404
3606.06,-29.4
3607.79,-29.396
3609.52,-29.392
3611.26,-29.387
3612.99,-29.383
3614.72,-29.379
3616.45,-29.375
3618.18,-29.371
3619.91,-29.367
3621.65,-29.364
3623.38,-29.361
3625.11,-29.358
3626.84,-29.355
3628.57,-29.352
3630.3,-29.349
3632.03,-29.347
3633.77,-29.344
3635.5,-29.341
3637.23,-29.338
3638.96,-29.336
3640.69,-29.334
3642.42,-29.332
3644.15,-29.332
3645.89,-29.331
3647.62,-29.331
3649.35,-29.331
3651.08,-29.332
3652.81,-29.333
3654.54,-29.333
3656.27,-29.333
3658.01,-29.333
3659.74,-29.333
3661.47,-29.333
3663.2,-29.333
3664.93,-29.333
3666.66,-29.333
3668.39,-29.333
3670.13,-29.334
3671.86,-29.334
3673.59,-29.334
3675.32,-29.333
3677.05,-29.333
3678.78,-29.334
3680.52,-29.335
3682.25,-29.336
3683.98,-29.338
3685.71,-29.34
3687.44,-29.342
3689.17,-29.343
3690.9,-29.345
3692.64,-29.347
3694.37,-29.349
3696.1,-29.351
3697.83,-29.353
3699.56,-29.355
3701.29,-29.357
3703.02,-29.359
3704.76,-29.361
3706.49,-29.362
3708.22,-29.364
3709.95,-29.366
3711.68,-29.368
3713.41,-29.37
3715.14,-29.372
3716.88,-29.374
3718.61,-29.377
3720.34,-29.379
3722.07,-29.382
3723.8,-29.386
3725.53,-29.389
3727.26,-29.393
3729,-29.397
3730.73,-29.401
3732.46,-29.405
3734.19,-29.409
3735.92,-29.412
3737.65,-29.416
3739.39,-29.419
3741.12,-29.422
3742.85,-29.424
3744.58,-29.426
3746.31,-29.428
3748.04,-29.43
3749.77,-29.43
3751.51,-29.43
3753.24,-29.43
3754.97,-29.43
3756.7,-29.429
3758.43,-29.429
3760.16,-29.429
3761.89,-29.428
3763.63,-29.427
3765.36,-29.426
3767.09,-29.425
3768.82,-29.425
3770.55,-29.424
3772.28,-29.424
3774.01,-29.423
3775.75,-29.422
3777.48,-29.421
3779.21,-29.419
3780.94,-29.416
3782.67,-29.414
3784.4,-29.411
3786.13,-29.408
3787.87,-29.405
3789.6,-29.402
3791.33,-29.398
3793.06,-29.394
3794.79,-29.39
3796.52,-29.385
3798.26,-29.381
3799.99,-29.376
3801.72,-29.371
3803.45,-29.367
3805.18,-29.363
3806.91,-29.36
3808.64,-29.357
3810.38,-29.354
3812.11,-29.351
3813.84,-29.348
3815.57,-29.344
3817.3,-29.341
3819.03,-29.337
3820.76,-29.334
3822.5,-29.329
3824.23,-29.324
3825.96,-29.318
3827.69,-29.312
3829.42,-29.306
3831.15,-29.301
3832.88,-29.296
3834.62,-29.291
3836.35,-29.285
3838.08,-29.28
3839.81,-29.275
3841.54,-29.27
3843.27,-29.266
3845,-29.261
3846.74,-29.257
3848.47,-29.252
3850.2,-29.248
3851.93,-29.245
3853.66,-29.241
3855.39,-29.237
3857.13,-29.234
3858.86,-29.23
3860.59,-29.227
3862.32,-29.224
3864.05,-29.22
3865.78,-29.216
3867.51,-29.212
3869.25,-29.208
3870.98,-29.204
3872.71,-29.2
3874.44,-29.197
3876.17,-29.193
3877.9,-29.191
3879.63,-29.188
3881.37,-29.186
3883.1,-29.184
3884.83,-29.182
3886.56,-29.18
3888.29,-29.179
3890.02,-29.178
3891.75,-29.178
3893.49,-29.178
3895.22,-29.179
3896.95,-29.179
3898.68,-29.179
3900.41,-29.18
3902.14,-29.18
3903.87,-29.181
3905.61,-29.182
3907.34,-29.182
3909.07,-29.183
3910.8,-29.183
3912.53,-29.183
3914.26,-29.183
3916,-29.184
3917.73,-29.185
3919.46,-29.186
3921.19,-29.187
3922.92,-29.188
3924.65,-29.19
3926.38,-29.193
3928.12,-29.196
3929.85,-29.198
3931.58,-29.199
3933.31,-29.201
3935.04,-29.202
3936.77,-29.204
3938.5,-29.206
3940.24,-29.208
3941.97,-29.21
3943.7,-29.213
3945.43,-29.215
3947.16,-29.218
3948.89,-29.221
3950.62,-29.225
3952.36,-29.228
3954.09,-29.232
3955.82,-29.235
3957.55,-29.239
3959.28,-29.243
3961.01,-29.247
3962.74,-29.252
3964.48,-29.258
3966.21,-29.264
3967.94,-29.269
3969.67,-29.276
3971.4,-29.282
3973.13,-29.289
3974.87,-29.295
3976.6,-29.302
3978.33,-29.308
3980.06,-29.313
3981.79,-29.318
3983.52,-29.323
3985.25,-29.328
3986.99,-29.333
3988.72,-29.337
3990.45,-29.341
3992.18,-29.345
3993.91,-29.349
3995.64,-29.352
3997.37,-29.354
3999.11,-29.357
4000.84,-29.359
4002.57,-29.361
4004.3,-29.362
4006.03,-29.364
4007.76,-29.366
4009.49,-29.368
4011.23,-29.369
4012.96,-29.37
4014.69,-29.371
4016.42,-29.372
4018.15,-29.372
4019.88,-29.373
4021.61,-29.373
4023.35,-29.373
4025.08,-29.373
4026.81,-29.373
4028.54,-29.373
4030.27,-29.373
4032,-29.374
4033.74,-29.375
4035.47,-29.376
4037.2,-29.378
4038.93,-29.379
4040.66,-29.381
4042.39,-29.383
4044.12,-29.384
4045.86,-29.384
4047.59,-29.384
4049.32,-29.384
4051.05,-29.384
4052.78,-29.383
4054.51,-29.383
4056.24,-29.383
4057.98,-29.383
4059.71,-29.383
4061.44,-29.383
4063.17,-29.382
4064.9,-29.382
4066.63,-29.381
4068.36,-29.38
4070.1,-29.378
4071.83,-29.376
4073.56,-29.375
4075.29,-29.373
4077.02,-29.372
4078.75,-29.372
4080.48,-29.371
4082.22,-29.371
4083.95,-29.372
4085.68,-29.372
4087.41,-29.372
4089.14,-29.372
4090.87,-29.371
4092.61,-29.371
4094.34,-29.371
4096.07,-29.371
4097.8,-29.371
4099.53,-29.372
4101.26,-29.372
4102.99,-29.373
4104.73,-29.374
4106.46,-29.375
4108.19,-29.375
4109.92,-29.377
4111.65,-29.378
4113.38,-29.379
4115.11,-29.381
4116.85,-29.383
4118.58,-29.384
4120.31,-29.386
4122.04,-29.388
4123.77,-29.39
4125.5,-29.392
4127.23,-29.394
4128.97,-29.395
4130.7,-29.396
4132.43,-29.396
4134.16,-29.396
4135.89,-29.395
4137.62,-29.394
4139.36,-29.393
4141.09,-29.391
4142.82,-29.39
4144.55,-29.388
4146.28,-29.387
4148.01,-29.385
4149.74,-29.383
4151.48,-29.382
4153.21,-29.382
4154.94,-29.38
4156.67,-29.379
4158.4,-29.377
4160.13,-29.374
4161.86,-29.371
4163.6,-29.367
4165.33,-29.364
4167.06,-29.36
4168.79,-29.357
4170.52,-29.354
4172.25,-29.351
4173.98,-29.347
4175.72,-29.343
4177.45,-29.339
4179.18,-29.334
4180.91,-29.329
4182.64,-29.323
4184.37,-29.318
4186.1,-29.312
4187.84,-29.308
4189.57,-29.303
4191.3,-29.299
4193.03,-29.295
4194.76,-29.291
4196.49,-29.289
4198.23,-29.286
4199.96,-29.283
4201.69,-29.28
4203.42,-29.277
4205.15,-29.274
4206.88,-29.271
4208.61,-29.268
4210.35,-29.266
4212.08,-29.263
4213.81,-29.261
4215.54,-29.258
4217.27,-29.255
4219,-29.253
4220.73,-29.25
4222.47,-29.247
4224.2,-29.244
4225.93,-29.241
4227.66,-29.238
4229.39,-29.236
4231.12,-29.234
4232.85,-29.232
4234.59,-29.231
4236.32,-29.23
4238.05,-29.229
4239.78,-29.228
4241.51,-29.227
4243.24,-29.227
4244.97,-29.227
4246.71,-29.227
4248.44,-29.228
4250.17,-29.229
4251.9,-29.229
4253.63,-29.229
4255.36,-29.229
4257.1,-29.228
4258.83,-29.228
4260.56,-29.229
4262.29,-29.23
4264.02,-29.232
4265.75,-29.234
4267.48,-29.236
4269.22,-29.239
4270.95,-29.242
4272.68,-29.244
4274.41,-29.246
4276.14,-29.249
4277.87,-29.252
4279.6,-29.255
4281.34,-29.258
4283.07,-29.261
4284.8,-29.264
4286.53,-29.266
4288.26,-29.269
4289.99,-29.273
4291.72,-29.276
4293.46,-29.278
4295.19,-29.28
4296.92,-29.282
4298.65,-29.283
4300.38,-29.284
4302.11,-29.286
4303.84,-29.287
4305.58,-29.288
4307.31,-29.289
4309.04,-29.29
4310.77,-29.29
4312.5,-29.291
4314.23,-29.293
4315.97,-29.294
4317.7,-29.295
4319.43,-29.297
4321.16,-29.298
4322.89,-29.3
4324.62,-29.3
4326.35,-29.301
4328.09,-29.303
4329.82,-29.303
4331.55,-29.304
4333.28,-29.305
4335.01,-29.306
4336.74,-29.307
4338.47,-29.307
4340.21,-29.308
4341.94,-29.309
4343.67,-29.309
4345.4,-29.308
4347.13,-29.308
4348.86,-29.307
4350.59,-29.305
4352.33,-29.304
4354.06,-29.304
4355.79,-29.305
4357.52,-29.305
4359.25,-29.306
4360.98,-29.307
4362.71,-29.307
4364.45,-29.306
4366.18,-29.305
4367.91,-29.304
4369.64,-29.303
4371.37,-29.302
4373.1,-29.302
4374.84,-29.301
4376.57,-29.3
4378.3,-29.3
4380.03,-29.3
4381.76,-29.3
4383.49,-29.3
4385.22,-29.301
4386.96,-29.301
4388.69,-29.3
4390.42,-29.299
4392.15,-29.299
4393.88,-29.298
4395.61,-29.298
4397.34,-29.298
4399.08,-29.299
4400.81,-29.3
4402.54,-29.3
4404.27,-29.301
4406,-29.302
4407.73,-29.303
4409.46,-29.304
4411.2,-29.305
4412.93,-29.305
4414.66,-29.305
4416.39,-29.306
4418.12,-29.306
4419.85,-29.308
4421.58,-29.309
4423.32,-29.311
4425.05,-29.313
4426.78,-29.316
4428.51,-29.318
4430.24,-29.32
4431.97,-29.322
4433.71,-29.325
4435.44,-29.328
4437.17,-29.331
4438.9,-29.334
4440.63,-29.337
4442.36,-29.34
4444.09,-29.344
4445.83,-29.347
4447.56,-29.352
4449.29,-29.357
4451.02,-29.362
4452.75,-29.366
4454.48,-29.37
4456.21,-29.374
4457.95,-29.377
4459.68,-29.379
4461.41,-29.382
4463.14,-29.385
4464.87,-29.388
4466.6,-29.392
4468.33,-29.396
4470.07,-29.399
4471.8,-29.403
4473.53,-29.406
4475.26,-29.41
4476.99,-29.414
4478.72,-29.417
4480.45,-29.421
4482.19,-29.425
4483.92,-29.428
4485.65,-29.431
4487.38,-29.435
4489.11,-29.438
4490.84,-29.442
4492.58,-29.445
4494.31,-29.449
4496.04,-29.452
4497.77,-29.455
4499.5,-29.458
4501.23,-29.46
4502.96,-29.462
4504.7,-29.464
4506.43,-29.466
4508.16,-29.468
4509.89,-29.47
4511.62,-29.472
4513.35,-29.474
4515.08,-29.475
4516.82,-29.476
4518.55,-29.477
4520.28,-29.478
4522.01,-29.479
4523.74,-29.479
4525.47,-29.479
4527.2,-29.479
4528.94,-29.48
4530.67,-29.48
4532.4,-29.481
4534.13,-29.48
4535.86,-29.479
4537.59,-29.478
4539.32,-29.477
4541.06,-29.476
4542.79,-29.475
4544.52,-29.474
4546.25,-29.472
4547.98,-29.471
4549.71,-29.469
4551.45,-29.467
4553.18,-29.465
4554.91,-29.464
4556.64,-29.463
4558.37,-29.461
4560.1,-29.461
4561.83,-29.461
4563.57,-29.461
4565.3,-29.46
4567.03,-29.459
4568.76,-29.457
4570.49,-29.455
4572.22,-29.453
4573.95,-29.451
4575.69,-29.448
4577.42,-29.445
4579.15,-29.442
4580.88,-29.439
4582.61,-29.437
4584.34,-29.434
4586.07,-29.431
4587.81,-29.429
4589.54,-29.425
4591.27,-29.422
4593,-29.419
4594.73,-29.416
4596.46,-29.413
4598.19,-29.41
4599.93,-29.407
4601.66,-29.405
4603.39,-29.402
4605.12,-29.4
4606.85,-29.398
4608.58,-29.396
4610.32,-29.394
4612.05,-29.393
4613.78,-29.392
4615.51,-29.392
4617.24,-29.391
4618.97,-29.392
4620.7,-29.392
4622.44,-29.392
4624.17,-29.391
4625.9,-29.391
4627.63,-29.391
4629.36,-29.39
4631.09,-29.389
4632.82,-29.387
4634.56,-29.385
4636.29,-29.383
4638.02,-29.382
4639.75,-29.38
4641.48,-29.379
4643.21,-29.377
4644.94,-29.375
4646.68,-29.373
4648.41,-29.372
4650.14,-29.37
4651.87,-29.368
4653.6,-29.365
4655.33,-29.363
4657.06,-29.36
4658.8,-29.358
4660.53,-29.354
4662.26,-29.351
4663.99,-29.347
4665.72,-29.344
4667.45,-29.341
4669.19,-29.339
4670.92,-29.337
4672.65,-29.335
4674.38,-29.333
4676.11,-29.332
4677.84,-29.331
4679.57,-29.331
4681.31,-29.331
4683.04,-29.33
4684.77,-29.33
4686.5,-29.331
4688.23,-29.332
4689.96,-29.333
4691.69,-29.334
4693.43,-29.335
4695.16,-29.335
4696.89,-29.336
4698.62,-29.337
4700.35,-29.338
4702.08,-29.338
4703.81,-29.338
4705.55,-29.338
4707.28,-29.338
4709.01,-29.337
4710.74,-29.336
4712.47,-29.334
4714.2,-29.332
4715.93,-29.33
4717.67,-29.327
4719.4,-29.324
4721.13,-29.321
4722.86,-29.318
4724.59,-29.315
4726.32,-29.313
4728.06,-29.312
4729.79,-29.311
4731.52,-29.31
4733.25,-29.31
4734.98,-29.311
4736.71,-29.312
4738.44,-29.313
4740.18,-29.313
4741.91,-29.314
4743.64,-29.315
4745.37,-29.315
4747.1,-29.316
4748.83,-29.317
4750.56,-29.319
4752.3,-29.321
4754.03,-29.322
4755.76,-29.324
4757.49,-29.325
4759.22,-29.326
4760.95,-29.327
4762.68,-29.329
4764.42,-29.33
4766.15,-29.332
4767.88,-29.333
4769.61,-29.334
4771.34,-29.335
4773.07,-29.335
4774.8,-29.336
4776.54,-29.335
4778.27,-29.335
4780,-29.335
4781.73,-29.334
4783.46,-29.333
4785.19,-29.332
4786.93,-29.33
4788.66,-29.327
4790.39,-29.325
4792.12,-29.322
4793.85,-29.32
4795.58,-29.318
4797.31,-29.316
4799.05,-29.314
4800.78,-29.313
4802.51,-29.311
4804.24,-29.31
4805.97,-29.309
4807.7,-29.308
4809.43,-29.307
4811.17,-29.307
4812.9,-29.306
4814.63,-29.306
4816.36,-29.306
4818.09,-29.306
4819.82,-29.306
4821.55,-29.307
4823.29,-29.308
4825.02,-29.308
4826.75,-29.308
4828.48,-29.307
4830.21,-29.307
4831.94,-29.306
4833.68,-29.305
4835.41,-29.304
4837.14,-29.303
4838.87,-29.302
4840.6,-29.301
4842.33,-29.301
4844.06,-29.301
4845.8,-29.301
4847.53,-29.302
4849.26,-29.302
4850.99,-29.302
4852.72,-29.302
4854.45,-29.302
4856.18,-29.303
4857.92,-29.304
4859.65,-29.306
4861.38,-29.309
4863.11,-29.311
4864.84,-29.313
4866.57,-29.316
4868.3,-29.318
4870.04,-29.322
4871.77,-29.326
4873.5,-29.33
4875.23,-29.335
4876.96,-29.339
4878.69,-29.343
4880.42,-29.347
4882.16,-29.352
4883.89,-29.356
4885.62,-29.36
4887.35,-29.366
4889.08,-29.372
4890.81,-29.377
4892.55,-29.383
